section_count_before,section_count_after,angle_max,section_max1_value,section_max2_value,section_max3_value,section_max4_value,section_max5_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
58,21,68.82426058289542,312.92331328937445,78.05767098754612,62.76941930590086,34.48187929913333,32.57299494980466,35.05222368533738,11.661903789690601,46.668619869271865,3084.5826000000234,60.194599999987986,146.88488571428684,0
4,3,68.19859051364818,10.770329614269007,10.63014581273465,1.0,0.0,0.0,7.466825142334552,10.63014581273465,0.7396002616336389,503.98949999996694,172.21799999999348,167.99649999998897,0
116,25,62.20703275444853,537.0595870106035,167.0029939851379,104.69479452198185,89.1403387922662,78.63841300535,60.36522048991293,23.194827009486403,76.64663654377748,2257.2600000000093,49.01829999999609,90.29040000000037,0
50,24,31.89079180184571,93.68030742904295,65.79513659838392,60.90155991434045,39.824615503479755,33.28663395418648,25.24850624149123,18.067971810589327,119.64560156532363,1665.1672000000253,35.94999999998254,69.38196666666772,0
39,11,129.83890196663975,221.11083193728885,57.0087712549569,42.7551166528639,42.190046219457976,24.20743687382041,41.6822082148773,23.40939982143925,37.24155219634079,2515.6566000000457,120.00090000004275,228.6960545454587,0
34,16,40.601294645004465,83.86298349093002,62.16912416947821,48.27007354458868,21.633307652783937,21.18962010041709,22.606969832170428,12.287936246293341,20.36721773372575,2606.6468999999925,80.88294999999925,162.91543124999953,0
103,24,161.32740036248035,1181.077897515655,174.18381095842403,139.29106216839614,112.76967677527502,36.0,79.18992696478743,11.683301850205114,80.29918603546365,10659.563199999975,45.88444999998319,444.1484666666656,0
5,3,11.309932474020227,20.396078054371138,12.0,1.0,0.0,0.0,11.132026018123712,12.0,0.5866154166562823,413.3776999999536,128.23760000005132,137.7925666666512,0
118,30,95.1021652523582,511.33159495575865,455.48216210956053,236.7298037848213,70.00714249274856,68.70953354520753,60.280928599324014,13.072164963178297,130.81196581196582,1882.221200000029,34.49465000000782,62.740706666667634,0
92,10,59.03624346792648,892.1210680171162,232.36178687555318,33.97057550292606,21.93171219946131,20.615528128088304,124.09750590006942,16.390526594342372,13.679998023264757,9842.23099999997,140.1431000000157,984.2230999999971,0
93,21,102.9946167919165,241.6795398870165,181.077331546497,165.0242406436097,130.034610777285,79.02531240052139,59.468392417830394,32.31098884280702,81.79047818762973,7457.371600000013,80.3190000000177,355.11293333333396,0
89,23,133.58557678859785,304.45360894559946,147.49237268414933,93.94147114027967,80.06247560499239,67.60177512462228,50.312094304210866,24.166091947189145,127.90959902980748,3702.9907999999705,51.99869999999646,160.9995999999987,0
93,20,84.26249939854141,211.00947846009194,158.41717078650282,157.74663229368798,119.50313803411188,115.42096863222038,60.04672041401369,35.83712082089225,105.82781020914211,7493.165099999984,56.7301499999885,374.6582549999992,0
66,9,35.02151356220954,1180.810738433556,47.50789408087881,21.095023109728988,14.866068747318506,10.44030650891055,145.2133396348649,10.44030650891055,30.873621939176925,889.7680999999866,85.61759999999776,98.86312222222074,0
30,8,11.951875130024797,218.22007240398395,96.04686356149273,50.08991914547278,15.652475842498529,13.601470508735444,53.41224641105221,14.626973175616985,11.031724137931034,1960.1398000000045,42.001399999979185,245.01747500000056,0
20,9,138.57633437499737,66.24198064671678,26.92582403567252,23.53720459187964,23.0,22.67156809750927,25.151942014271324,22.67156809750927,29.130169005619702,35858.4731,39.11009999999078,3984.2747888888894,0
64,5,51.778412186142866,870.1643522921403,12.36931687685298,10.63014581273465,10.63014581273465,8.0,182.35879215889253,10.63014581273465,17.35760923889765,8953.311399999948,380.5491000000038,1790.6622799999896,0
90,15,154.99151629426188,460.65388308360104,214.55302374937528,184.06792224611002,116.06894502837527,98.85848471426213,80.90051726698812,22.02271554554524,24.13831060776964,3539.6387000000104,76.398600000015,235.97591333333403,0
79,8,33.490778661791,590.5726034959631,451.0698393818855,29.154759474226502,28.635642126552707,15.033296378372908,143.66643638822137,21.834469252462807,37.03058369972099,3799.849199999997,8.00134999997681,474.9811499999996,0
88,15,22.98871680208064,912.178162422232,111.04053313993049,87.69264507357501,56.293871780150276,50.48762224545735,94.48038954406984,32.0624390837628,33.721279211666435,844.358200000017,43.58010000002105,56.290546666667794,0
48,8,111.30784714082411,452.59805567412684,54.817880294662984,33.12099032335839,22.80350850198276,12.649110640673518,75.06275129717385,17.726309571328137,23.140163806642224,1082.5132999999914,118.44215000001714,135.31416249999893,0
57,24,176.9606004310731,160.22796260328596,114.03946685248927,71.02816342831905,44.384682042344295,33.61547262794322,27.174726313558537,10.793491720330488,48.61489946706106,8467.571200000006,147.81755000000703,352.8154666666669,0
172,37,160.937213953065,440.33623516581054,417.39789170526484,363.0495833904785,303.00165016052307,255.86129054626454,75.21718780524617,12.041594578792296,303.0867517901348,6720.572800000024,68.00070000003325,181.63710270270334,0
22,7,28.41266144307259,100.12492197250393,50.80354318352215,38.47076812334269,38.28837943815329,11.40175425099138,35.31030421411595,38.28837943815329,16.17892177840073,2513.8295999999973,206.61979999998584,359.1185142857139,0
50,17,90.0,162.2621335986927,144.03124660989366,92.35799911215054,22.561028345356956,22.135943621178654,33.742452310453785,11.313708498984761,58.41299400937223,1425.5883000000613,51.35420000005979,83.85813529412125,0
52,9,18.434948822922,367.52823020823854,164.01219466856725,60.166435825965294,31.622776601683793,30.805843601498726,78.27315310527281,30.805843601498726,10.000656691299236,595.0536999999313,79.00260000000708,66.11707777777013,0
57,18,60.92358555575893,247.42069436488129,122.20065466273084,84.8528137423857,71.02112361825881,47.38143096192854,43.97002968978697,19.091988102815627,86.57482867744766,2638.5606999999145,35.850949999992736,146.5867055555508,0
53,12,80.8376529542783,315.77840331472953,162.74212730574712,36.40054944640259,33.015148038438355,21.2602916254693,53.949567056708325,16.138715958889453,36.61112179494966,2780.769500000053,92.62520000006771,231.73079166667108,0
40,8,34.04935025745021,150.8409758653132,147.46185947559457,103.69667304209909,52.630789467763066,19.79898987322333,63.121604064160834,36.2148896704932,10.247779963583358,755.7731999999378,66.14990000001853,94.47164999999222,0
69,14,94.6106493186606,778.2550995656886,288.8390555309306,156.51836952894698,26.68332812825267,24.166091947189145,97.48149764426516,11.70087712549569,31.691384760049125,1251.9544999999925,66.9064500000095,89.4253214285709,0
134,24,30.735487701920107,331.42872536942235,311.7194251245822,247.25088473046966,191.84629264074925,73.7563556583431,70.99754025853059,31.569736768961054,38.7513615858629,2723.646999999997,70.02624999999534,113.48529166666655,0
34,17,56.77198519545098,124.00403219250575,51.0,34.0,32.449961479175904,21.93171219946131,24.095031335825826,14.142135623730951,20.465557424284928,4544.243600000045,51.239900000044145,267.3084470588262,0
59,22,145.45483507775347,81.59656855530139,57.28001396647874,56.43580423808985,53.46026561849464,53.08483775994799,29.727826453584484,22.094810050208544,33.926020912403345,19081.276799999992,62.39724999997998,867.3307636363633,0
85,29,55.22216863363613,191.7706964058899,182.72657168567466,132.00378782444085,68.11754546370561,67.72001181334805,36.16318583430145,12.529964086141668,113.84729670281502,3753.2439000000013,32.0046999999322,129.4222034482759,0
139,39,178.43659126975453,351.6887828748594,219.92044015961773,181.8598361376145,126.38433447227548,119.26860441876563,46.841313320769856,21.02379604162864,190.4614171046584,6027.2500999999465,51.978699999977835,154.54487435897298,0
80,26,85.36453657309737,425.84973875769845,262.4080791439166,197.39554199626699,93.30058949438637,87.02298546935747,54.43290695431618,12.659235749281173,67.5704896859967,3504.5855000000447,56.412300000025425,134.7917500000017,0
140,43,162.34987578006988,510.0529384289439,132.59336333316233,125.14391715141412,112.29425630903836,103.46980235798269,42.37736793728154,11.704699910719626,104.20353623994252,10988.768500000006,60.0,255.5527558139536,0
23,10,139.63546342690262,102.7861858422619,33.301651610693426,24.758836806279895,21.095023109728988,20.396078054371138,23.85412139333491,16.218836316581715,8.768889167117402,873.2348999999231,60.34754999994766,87.3234899999923,0
91,22,148.90268711422056,290.2912330746487,138.24615727028365,125.00399993600205,102.96115772464877,93.7709976485267,53.62779237628457,25.33217378746909,200.8104854690547,3415.7481000000844,63.97970000002533,155.26127727273112,0
113,28,111.44773632710537,349.7041606844277,138.00362314084367,106.04244433244644,86.53323061113575,81.6333265278342,53.90402026860044,38.788381796091656,262.47897234499584,12701.938700000057,43.004050000046846,453.6406678571449,0
204,37,146.30993247402023,362.840185205553,320.7023542164915,231.26175645791503,164.14932226482082,140.8900280360537,78.04664905515921,44.10215414239989,430.8623611396867,3570.840099999914,51.996599999954924,96.50919189188957,0
114,37,178.68811221749607,147.58048651498612,128.15615474880636,105.08092119885512,91.02197536858887,87.66413177577246,43.8801873613737,29.068883707497267,239.51733753392548,24042.607499999925,32.01289999997243,649.8002027027007,0
110,16,145.4742348282258,575.4233224331457,265.7668150842012,174.38463235044537,132.03408650799233,80.62257748298549,94.47673200437417,34.17037508616426,52.91808678672615,3263.192700000014,77.69310000003316,203.94954375000088,0
18,7,67.38013505195957,101.6070863670443,32.89376840679705,20.396078054371138,10.198039027185569,10.198039027185569,25.899001554654802,10.198039027185569,5.309844861171282,1173.5699000000022,147.75069999997504,167.65284285714318,0
28,8,149.18429424827082,118.25819210524064,78.77182237323191,66.37017402418047,23.0,11.313708498984761,41.14950780702723,17.15685424949238,43.95080383126905,4755.220899999957,70.2529499999946,594.4026124999946,0
19,6,14.036243467926484,56.0357029044876,48.76474136094644,46.32493928760188,32.526911934581186,11.661903789690601,33.49517558780001,39.42592561109153,6.392350149762102,613.0235000000102,68.0530499999877,102.17058333333505,0
37,14,150.94539590092288,91.35097153287424,74.94664769020693,61.40032573203501,49.73932046178355,46.0,32.17697475927493,16.394957112657128,54.73944904719056,2728.7497999999905,52.99505000002682,194.9106999999993,0
25,10,14.689887197377878,48.46648326421054,40.44749683231337,39.35733730830886,32.28002478313795,30.265491900843113,27.034200784624737,26.234547606008817,15.929197213580464,877.8719999999739,41.99740000005113,87.7871999999974,0
206,47,156.65598903842252,374.0120318920235,263.89770745499095,262.0019083899963,240.26027553467927,149.03019828209315,59.24046946986419,15.0,145.26769535147676,8436.797499999986,44.09909999999218,179.50632978723374,0
135,34,148.9704618900409,770.4394849694556,286.0629301395062,283.600070521853,155.58920271021378,89.00561780022652,65.10956906149164,11.40175425099138,394.08494144475577,10120.99139999994,40.46270000003278,297.67621764705706,0
108,35,126.71765058296872,223.0560467685196,174.6568063374571,144.25671561490648,130.26895255585654,122.24974437601087,40.570894569019174,20.396078054371138,318.95624336971895,8996.552200000035,47.331300000078045,257.04434857142957,0
62,16,58.15754274001481,381.8481373530582,329.09725006447565,28.284271247461902,22.67156809750927,21.93171219946131,57.23157034222828,11.449849899993271,21.28734959915988,2285.991700000013,55.743849999969825,142.87448125000083,0
26,7,13.134022306396327,102.57680049601859,68.76772498781678,65.92419889539804,47.80167361086848,20.396078054371138,47.221360288295365,47.80167361086848,26.003264902748782,503.7636000000639,40.43880000000354,71.9662285714377,0
34,13,147.89374404488217,120.55289295574785,68.9492567037528,54.037024344425184,33.54101966249684,32.55764119219941,30.058966114603166,13.152946437965905,71.65021924064249,989.1027000000468,59.192700000014156,76.08482307692667,0
68,6,13.58510492113921,531.3802781436285,174.23260314877925,127.00393694685216,55.036351623268054,12.36931687685298,151.33708112323015,91.02014428506011,14.0286185530597,737.4423999999417,100.15505000000121,122.90706666665695,0
114,19,100.4914770123316,516.1172347442003,287.0435507026765,189.01058171435798,153.70751445521458,72.27724399837061,77.08381779177813,13.0,317.1541559808606,3429.1790000000037,92.02489999996033,180.48310526315808,0
18,8,24.30454926593671,57.8013840664737,32.2490309931942,22.47220505424423,21.095023109728988,17.69180601295413,23.104911856164552,19.393414561341558,8.783853503435735,904.5328999999911,60.42339999997057,113.06661249999888,0
113,29,118.00001062995656,441.83481076076384,326.88224179358537,236.03389587091087,92.59049627256569,46.32493928760188,50.54566036769623,11.40175425099138,285.3807974739088,3141.395499999984,40.00069999997504,108.32398275862015,0
104,22,56.309932474020215,611.5529412896319,121.56479753612885,114.76933388322858,111.94641575325224,92.84934033152847,62.223648042931174,20.937909876778804,144.5061295409436,6712.960699999938,72.26575000002049,305.13457727272447,0
101,35,140.60398544253644,259.26048676958084,219.61784991206886,155.24174696260025,99.40321926376429,68.00735254367721,38.04497848743583,12.206555615733702,23.456274754027973,41293.340599999996,56.99809999996796,1179.8097314285712,0
77,13,45.1948828522386,651.0453133231204,79.64923100695951,56.0357029044876,45.0,36.235341863986875,77.03386131567717,24.186773244895647,65.60334033561514,7215.460000000079,56.0,555.0353846153907,0
133,25,167.60923751105548,369.0758729583932,239.10248848558643,144.80676779764127,144.26711336961034,133.00375934536586,67.72966345938518,32.202484376209235,224.44919399350414,6358.092100000009,44.55830000003334,254.32368400000036,0
107,26,152.02052561151987,397.82533855952414,195.616972678753,166.38509548634457,150.57224179774968,89.1852005660132,55.1857445319299,17.495340272408306,55.05468168097192,2502.2626000000164,30.136299999954645,96.24086923076986,0
43,20,51.83343729090925,58.66856057549052,57.8013840664737,36.069377593742864,33.60059523282288,33.421549934136806,24.595149817344023,25.885287933480647,93.81832400346555,4585.454499999993,26.051150000013877,229.27272499999964,0
84,27,130.36453657309735,135.0,123.8587905640936,110.75197515168747,90.24411338142782,88.29496021857646,36.577169846253895,11.661903789690601,99.73088014241499,11089.157499999972,60.9943000000203,410.709537037036,0
47,15,162.97947438848016,116.03878661895772,67.89698078707183,60.74537019394976,57.0087712549569,47.01063709417264,34.98097601226377,27.0,28.318511577846454,29420.91379999998,114.33629999996629,1961.394253333332,0
39,9,19.452605205226178,108.00462953040486,90.0499861188218,74.95331880577403,63.150613615387776,44.553338819890925,48.687513419776586,44.553338819890925,13.05218837003335,4629.916200000094,172.06070000003092,514.4351333333439,0
62,6,42.671413042718115,670.0992463807133,165.65627063289816,123.03657992645927,11.180339887498949,10.295630140987,163.97893637400344,67.1084599069791,10.417443776695018,11907.729199999943,187.79469999996945,1984.621533333324,0
132,28,169.5154898868939,503.67151994132047,205.0,201.89601283829256,136.6235704408284,90.0222194794152,61.21484183209894,21.201411768006757,143.4385851696011,17588.415099999984,38.31750000000466,628.1576821428565,0
136,24,154.74683660542613,519.7932281205672,255.0019607767752,190.87692369692047,164.68454693747074,141.54857823376398,71.16379717593796,12.083045973594572,123.61313862887246,14473.410200000042,67.66455000004498,603.058758333335,0
85,22,164.11614626607894,324.27457501321317,280.10355228022365,192.753728887407,128.80993750483694,119.87076374162301,69.79226617152415,24.039936203984453,76.79359734549082,6620.698100000038,38.57944999996107,300.94082272727445,0
3,3,22.24902365721237,10.63014581273465,3.605551275463989,2.23606797749979,0.0,0.0,5.490588355232809,3.605551275463989,0.5835803609922536,204.01529999997,63.97700000007171,68.00509999999001,0
148,24,131.18592516570965,481.375113606842,403.49597271843993,293.64093720052045,140.4314779527724,123.08127396155761,83.68323661695474,28.313906211863618,272.52299252205535,6651.22900000005,65.90395000000717,277.1345416666688,0
82,17,61.94809714068668,214.1074496602115,154.69001260585637,111.31936040060597,82.41965784932621,82.00609733428362,57.24011897848336,30.805843601498726,86.87713092505815,5928.02099999995,99.99820000003092,348.70711764705584,0
56,14,93.97819342286716,222.0,179.13681921927719,50.0,41.593268686170845,23.430749027719962,45.38155184308046,16.153153428987743,37.9265674672416,32043.32329999993,89.98664999997709,2288.8088071428524,0
53,17,122.47119229084849,251.09759058979438,137.0,65.11528238439882,51.62363799656123,44.9221548904324,41.52697014734834,12.0,56.67640263218553,6871.453600000008,72.01309999998193,404.20315294117694,0
143,36,121.89079180184572,404.18312681258726,254.4425278918601,148.03040228277433,120.81390648431164,81.21576201698781,49.742910099317676,22.923576643734663,306.4333523759485,11886.820399999968,54.131450000044424,330.1894555555547,0
98,11,177.21012838350075,570.0078946821702,426.4317061382749,196.25493624365222,35.014282800023196,29.546573405388315,122.51840321458029,25.059928172283335,40.40763317564486,2330.472899999935,139.74769999994896,211.86117272726685,0
32,14,161.2502423696889,101.01980003939822,56.859475903318,39.698866482558415,26.0,25.942243542145693,27.10515884458104,22.041594578792296,76.50287931426519,1092.5090000000782,57.474700000020675,78.03635714286273,0
15,8,19.384515679357825,76.15773105863909,22.627416997969522,11.40175425099138,11.40175425099138,10.770329614269007,20.14411854411088,11.086041932630193,4.602051449393871,807.0625,66.05139999993844,100.8828125,0
115,42,178.867819724869,281.298773548695,186.6815470259447,146.81280598094978,74.06078584514209,63.56099432828282,36.331610525497126,15.591616576014516,190.22745151757152,8170.779700000072,31.99989999999525,194.54237380952551,0
