section_count_before,section_count_after,angle_max,section_max1,section_max2,section_max3,section_max4,section_max5,section_median,section_average,square,time,time_max1,time_max2,time_max3,time_max4,time_max5,time_median,time_average,condition
6,3,9.162347045721706,34.92849839314596,11.661903789690601,10.770329614269007,0,0,11.661903789690601,19.12024393236852,0.3911209656309638,214.90750000000116,163.66240000000107,35.24760000000242,15.997499999997672,0,0,35.24760000000242,71.63583333333372,1
61,7,105.12400730831057,423.2753241094973,138.92443989449805,135.32922818075923,89.20201791439474,10.816653826391969,89.20201791439474,115.77341110225369,26.966339888176712,896.9991000000009,208.90509999998903,152.19170000001031,152.0046999999904,128.25380000000587,124.00119999999879,128.25380000000587,128.1427285714287,1
48,15,17.744671625056927,158.40454538932903,104.23531071570709,77.83315488916018,55.226805085936306,38.41874542459709,23.323807579381203,40.12311169809382,32.37660852828388,799.8889000000054,191.54699999999139,122.00089999999909,70.00899999999092,67.9996000000101,66.00409999999101,36.99619999999413,53.32592666666702,1
120,25,67.59016262850673,294.0833215264001,262.1907702418222,209.28927349484493,205.32169880458324,167.20047846821492,22.0,72.189331899982,203.973006317024,6068.9277,3876.374100000001,972.1719000000012,168.15209999999206,140.1886999999988,135.99899999999616,52.00119999999879,242.75710800000002,1
76,12,95.13000822483711,454.0275322048212,315.82431825304394,160.1030917877603,107.35455276791944,77.31752712031083,47.79025373799672,108.52006022959063,24.971146915314577,6411.0913,5505.216,517.8557000000001,83.99409999999625,72.01240000000689,63.98570000000473,44.515849999996135,534.2576083333333,1
21,4,70.65232798195123,230.82894099310857,10.63014581273465,10.295630140987,2.23606797749979,0,10.462887976860825,63.49769623108251,6.677797520869416,767.2869999999966,305.9335999999894,243.35319999999774,185.972700000013,32.02749999999651,0,214.66295000000537,191.82174999999916,1
94,18,169.17429715673202,345.1753177734468,328.612233491086,254.8803640926464,110.00454536063498,89.19641248391103,35.09170616107488,83.9279033833215,223.91333300135315,27961.66979999999,26115.770600000003,900.2183999999979,147.9985000000015,104.30490000000282,104.12239999999292,63.041999999994005,1553.4260999999995,1
86,23,144.57422788509186,262.3833073958784,172.01162751395617,89.10667763978185,74.73285756613352,65.19202405202648,22.20360331117452,47.18552758761393,63.308289377815804,2152.2848000000085,604.0504999999976,356.3497000000061,228.9819000000134,188.0161999999982,136.19640000000072,29.995800000004238,93.57760000000037,1
98,21,79.69515353123397,694.0461079784253,217.00230413523263,119.87076374162301,94.2443632266673,33.60059523282288,11.40175425099138,65.09314875281977,68.43247612333445,3802.065699999992,944.3561999999947,647.9508999999962,345.13120000000345,285.9317999999912,264.26830000001064,108.97569999999541,181.05074761904723,1
24,9,20.695450734063293,86.40023148117139,47.50789408087881,34.0147027033899,33.421549934136806,21.095023109728988,21.095023109728988,30.657919520335398,13.260869565217387,2250.5492000000086,1467.5688999999984,351.4591000000073,91.16760000000068,77.15550000000803,76.05469999999332,76.05469999999332,250.0610222222232,1
85,14,89.01102188847749,318.14776441144454,255.03333115496883,97.3498844375277,96.20810776644555,83.81527307120105,52.258692005186376,78.47347885295623,171.4497691140307,4101.802899999995,3046.842399999994,416.81059999999707,159.0118000000075,123.84600000001956,68.10910000000149,41.5,292.9859214285711,1
57,6,122.16439051359855,787.2058180679307,21.95449840010015,21.587033144922902,11.40175425099138,10.04987562112089,16.49439369795714,142.77851924001095,17.79718508029513,544.3677000000025,252.97239999999874,116.34970000002068,57.02739999999176,43.97310000000289,42.97490000000107,50.50024999999732,90.72795000000042,1
105,20,65.52095901483688,545.6491546772523,371.06603185956,190.87692369692047,98.3107318658548,79.02531240052139,18.540017685373957,81.80344103704617,221.71479307586802,19744.319900000002,18719.0686,149.534799999994,142.9878000000026,114.99079999999958,104.48699999999371,45.66074999999546,987.2159950000001,1
3,2,0,6.708203932499369,0.0,0,0,0,3.3541019662496847,3.3541019662496847,0.0,1350.2925000000105,736.4348000000173,613.8576999999932,0,0,0,675.1462500000052,675.1462500000052,1
76,13,66.55309867389846,525.1304599811365,148.12494725737457,126.01587201618692,117.99152511939153,12.083045973594572,10.63014581273465,77.67298420533169,85.40505383944834,1905.7439000000013,901.0020000000077,180.00380000000587,160.07769999999437,139.9996000000101,134.24270000000251,97.42689999999129,146.59568461538473,1
57,11,166.2990737605171,305.91828974417336,127.251719045363,110.0,51.62363799656123,35.35533905932738,28.792360097775937,65.79424362658614,169.82407085342666,3090.2725999999966,1356.1756999999925,1002.2428000000073,203.99099999997998,164.0002000000095,142.15570000000298,105.69560000000638,280.93387272727244,1
43,9,129.66489425934427,333.7319283496861,45.60701700396552,32.01562118716424,22.67156809750927,18.027756377319946,18.027756377319946,55.45353608893927,47.50402884218873,2731.5527,1919.6765000000014,312.01129999998375,175.8961999999883,103.98010000001523,90.99120000001858,90.99120000001858,303.50585555555557,1
24,8,25.759067587093366,93.62157870918435,86.97700845625813,22.47220505424423,21.93171219946131,17.69180601295413,19.81175910620772,35.13295341361939,12.18926048675056,597.731300000014,238.44289999999455,98.99130000002333,87.9997999999905,86.99090000000433,47.984900000010384,67.48790000000736,74.71641250000175,1
43,20,33.6900675259798,117.65202930676547,66.57326790837296,52.20153254455275,44.721359549995796,40.70626487409524,14.22500248937213,27.618467046202152,84.39886254776609,1071.5204000000085,419.17579999999725,137.02939999999944,106.56830000001355,47.98050000000512,43.875599999999395,28.038300000000163,53.576020000000426,1
18,3,14.3599449928467,177.00282483621552,62.64982043070834,4.123105625617661,0,0,62.64982043070834,81.25858363084717,4.349958688161221,244.0003999999899,118.99869999999646,84.97440000000643,40.02729999998701,0,0,84.97440000000643,81.3334666666633,1
9,5,12.917812843933973,31.25699921617557,21.93171219946131,11.704699910719626,10.198039027185569,10.198039027185569,11.704699910719626,17.057897876145528,1.863636769805134,327.90320000000065,229.93090000000666,29.99069999999483,29.014100000000326,23.99299999998766,14.974500000011176,29.014100000000326,65.58064000000013,1
56,18,46.41442321140215,140.57738082636197,132.67252918370102,93.86160024205851,84.11896337925236,73.68174807915459,12.103559819694368,40.094215494084324,8.576647528049236,2039.6019000000088,1535.472700000013,104.28620000000228,71.08439999999246,63.93110000001616,60.361999999993714,23.989499999996042,113.31121666666715,1
4,2,10.757967088390043,28.231188426986208,3.605551275463989,0,0,0,15.918369851225098,15.918369851225098,0.7656687435585222,1535.8905000000086,1352.5166000000027,183.37390000000596,0,0,0,767.9452500000043,767.9452500000043,1
42,9,18.434948822922,228.52789764052878,90.13878188659973,70.26378868236469,49.51767361255979,47.80167361086848,47.80167361086848,62.86628986338126,27.834538192456588,781.3613000000187,293.1859000000113,232.27270000000135,68.51290000000154,55.06769999998505,54.12510000000475,54.12510000000475,86.8179222222243,1
45,12,87.58049078334366,253.55867171130237,158.59697348940804,37.64306044943742,23.259406699226016,21.93171219946131,18.11213336941944,48.78760602798923,24.149959239072782,879.6216999999888,375.60899999999674,91.99109999998473,84.16340000001946,72.49199999999837,72.23699999999371,42.567150000017136,73.3018083333324,1
80,15,35.8376529542783,342.34777639120136,153.44380078712857,138.19551367537227,80.52328855678958,74.06078584514209,32.802438933713454,65.37870678872143,48.94306963146822,734.2835000000196,119.8528000000224,119.15200000000186,96.76900000000023,75.79550000000745,67.6079000000027,40.0113999999885,48.95223333333464,1
37,7,20.1706534118504,162.11107303327555,107.91200118615167,96.0,21.587033144922902,20.0,21.587033144922902,61.15718421348307,8.34664072093657,932.8678000000073,404.67500000001746,220.90669999999227,105.51000000000931,83.98689999998896,75.94840000002296,83.98689999998896,133.2668285714296,1
41,10,156.9807945593108,209.69740103301234,119.57006314291216,68.59300255857006,37.013511046643494,20.223748416156685,15.812751333574031,49.82852927193045,31.64328930829806,886.0338000000047,459.5719000000099,102.71970000001602,96.57110000000102,92.72980000000098,47.81620000000112,41.947299999999814,88.60338000000047,1
70,16,158.31652334095256,234.54637068179076,153.16004700965587,128.08200498118384,122.8087944733601,50.92150822589606,27.11550037801576,57.253205405809865,58.924763352515185,2477.172200000001,1121.278099999996,313.92149999999674,287.39610000001267,151.00349999999162,123.76589999999851,58.76324999998906,154.82326250000006,1
90,29,179.48383577023506,236.21176939348302,205.90531804691204,200.60159520801423,175.13708916160505,101.11874208078342,11.704699910719626,48.529468350251804,52.21785764742484,1126.625,251.75560000000405,91.99969999998575,80.32480000000214,76.05350000000908,68.18120000002091,28.000099999975646,38.849137931034484,1
24,7,56.309932474020215,190.03157632351525,68.47627326307996,14.317821063276353,12.649110640673518,11.704699910719626,12.649110640673518,44.54071892524696,5.147473503639074,2071.584600000002,1759.567699999985,92.02499999999418,91.0168999999878,43.983800000016345,42.97400000001653,43.983800000016345,295.94065714285745,1
40,13,135.0,96.08329719571451,79.22752047110903,69.77105417004964,57.0087712549569,51.0098029794274,24.351591323771842,37.34518270063653,79.97002729458562,1240.6529000000155,362.3140999999887,219.691599999991,133.02039999997942,100.85089999999036,97.97950000001583,67.99990000002435,95.43483846153966,1
34,15,122.00538320808353,137.11673858431726,38.897300677553446,38.897300677553446,26.419689627245813,22.47220505424423,17.029386365926403,26.980377125767443,36.74025287191223,1239.7498999999953,500.4225999999908,198.78219999998691,144.01680000001215,104.12190000002738,67.45960000000196,29.494700000010198,82.64999333333301,1
80,19,117.3253720802859,292.0359566902678,269.04646438858845,155.0129026887762,114.5512985522207,57.56735185849702,26.419689627245813,62.06206791577817,81.56408958193907,3242.36970000001,1676.0638000000035,375.4707000000053,306.99970000001485,179.99990000002435,112.50149999998393,51.97999999998137,170.6510368421058,1
95,23,178.09084756700364,316.53751752359466,210.28789789238942,176.08236708995025,92.89241088485109,91.59148432032315,17.26267650163207,53.18531379114579,235.26816456286969,9443.1244,4164.539400000009,3367.694999999978,526.9885000000068,181.25260000000708,151.70740000001388,66.01699999999255,410.57062608695657,1
64,17,134.24615166692922,302.1340761979688,267.1198233003309,93.62157870918435,35.90264614203248,35.35533905932738,11.40175425099138,50.414819285900705,74.77858525743663,1459.8505000000005,368.65180000002147,344.13689999998314,127.97630000000936,120.04259999998612,103.99790000001667,48.000199999980396,85.87355882352944,1
36,12,157.75097634278762,86.97700845625813,55.731499172371095,44.598206241955516,44.04543109109048,35.17101079013795,31.334709108156822,33.066109614997615,5.598394417197754,7974.703600000008,6075.913100000005,378.99069999999483,359.3947000000044,264.6267999999982,240.07420000000275,172.04764999999315,664.558633333334,1
16,6,11.1675577381006,92.00543462209176,51.97114584074513,12.041594578792296,10.816653826391969,10.63014581273465,11.429124202592131,30.695529768875858,7.37233061442548,339.8332999999984,100.0001999999804,88.53279999998631,79.00160000001779,44.21180000001914,19.996099999989383,61.60670000001846,56.63888333333307,1
52,18,180.0,150.26975743641833,143.024473430249,84.71717653463199,43.56604182158393,32.202484376209235,12.155507215182059,34.37264486511221,83.47422743173563,7789.267200000002,2647.1644000000088,2099.9998999999953,1916.0977999999886,187.999599999981,173.00380000000587,72.00480000000971,432.7370666666668,1
11,1,0,123.2233744059949,0,0,0,0,123.2233744059949,123.2233744059949,1.610084133439765,269.9990000000107,269.9990000000107,0,0,0,0,269.9990000000107,269.9990000000107,1
78,18,162.86230526855525,287.70297183032363,275.10906927980403,140.81193131265547,34.17601498127012,31.400636936215164,13.688666455872266,51.894447801367946,211.0112765478798,6054.617599999998,3564.147900000011,1369.9226999999955,304.4342000000179,304.258600000001,129.02009999999427,40.700599999996484,336.3676444444443,1
6,5,19.983106521899995,24.20743687382041,12.041594578792296,11.704699910719626,10.816653826391969,6.0,11.704699910719626,12.95407703794486,3.4938244924235624,416.613400000002,276.30220000000554,48.99090000000433,40.20569999999134,32.11819999999716,18.996400000003632,40.20569999999134,83.3226800000004,1
64,16,139.8432296385963,208.31946620515328,180.22485955050706,167.0269439342048,74.00675644831355,41.012193308819754,12.771944937361166,50.90379061099476,17.483870770127005,5504.500599999999,3371.827400000009,1068.5918999999994,150.40459999997984,139.46529999998165,123.99540000001434,93.74404999999388,344.03128749999996,1
15,4,19.44003482817619,77.62087348130012,59.93329625508679,22.80350850198276,3.1622776601683795,0,41.368402378534775,40.87998897463451,5.791780110258677,401.56039999998757,139.49619999999413,101.3344999999972,84.46199999999953,76.2676999999967,0,92.89824999999837,100.39009999999689,1
93,9,70.24052926478679,538.042749230951,505.43644506505467,117.27744881263405,78.31347265956222,10.63014581273465,10.63014581273465,142.54685196396056,171.91135869942374,3314.1344999999856,2091.1888000000035,360.43030000000726,295.69109999999637,248.38420000000042,132.0752999999968,132.0752999999968,368.2371666666651,1
112,37,155.08197748418075,245.45875417267155,173.04623659588788,168.9644933114647,125.49501982150527,115.35163631262454,15.620499351813308,40.653238533057426,153.68480916834076,2278.4290000000037,287.21549999999115,264.77229999998235,204.3292000000074,186.43330000000424,144.1521000000066,35.99600000001374,61.57916216216226,1
76,17,41.46770541610912,467.7798627559763,113.89907813498755,105.11898020814318,92.0,73.79024325749306,26.1725046566048,66.48331966961618,105.89597259686249,5280.472399999999,2908.2378999999783,879.4760999999999,591.6671000000206,376.2705999999889,172.21100000001024,32.08980000001611,310.6160235294117,1
19,4,12.8599934975669,133.88054376943649,54.70831746635972,22.090722034374522,5.830951894845301,0,38.39951975036712,54.127633791254006,3.7588074394972546,438.91009999997914,251.2607999999891,99.65650000001187,46.977399999974295,41.015400000003865,0,73.31694999999308,109.72752499999478,1
116,25,84.33831489971504,242.06197553519223,233.62362894193728,225.055548698538,84.01190391843289,82.21921916437786,30.265491900843113,60.82813509988728,37.54978013178706,4736.210800000001,2788.8530999999784,879.3724999999977,108.06769999998505,104.148600000015,103.45189999998547,32.29739999998128,189.44843200000003,1
15,9,45.0,57.0,22.561028345356956,20.024984394500787,12.165525060596439,11.045361017187261,11.045361017187261,17.353275669052124,3.621429841700741,382.80489999998827,131.25699999998324,95.61500000001979,44.070000000006985,31.196999999985565,20.07180000000517,20.07180000000517,42.533877777776475,1
74,19,101.42118627499929,255.70686341981516,247.1639132235934,114.94781424629178,85.58621384311844,48.05205510693585,10.44030650891055,48.91822459323389,176.4578545977623,9183.444799999997,6843.026799999992,1390.5613000000012,123.17700000002515,112.1876999999804,96.01400000002468,56.9822999999742,483.3391999999999,1
29,8,169.695153531234,141.1523999087511,81.88406438373708,35.0,29.0,11.180339887498949,20.090169943749473,41.020934210219394,35.70330558036515,973.3824000000022,392.08069999999134,185.506699999969,157.05919999995967,92.32360000000335,79.96850000001723,86.14605000001029,121.67280000000028,1
30,10,163.97092366625733,116.37869220780924,79.55501241279521,39.01281840626232,36.345563690772494,34.0,26.513148795220225,37.42152229912996,21.292504534980065,1278.5941999999923,510.492900000012,352.3583000000217,136.35109999997076,131.67349999997532,68.12189999996917,45.69269999998505,127.85941999999923,1
19,7,11.309932474020195,104.0,42.7551166528639,20.396078054371138,13.92838827718412,13.0,13.92838827718412,29.774600076012355,8.051400483358695,5203.932200000039,4324.123500000045,458.8084000000381,231.00150000001304,116.999199999962,40.0,116.999199999962,743.4188857142914,1
23,13,72.97947438848014,40.44749683231337,32.01562118716424,30.265491900843113,24.020824298928627,21.2602916254693,11.40175425099138,18.37748789555831,24.44361884676573,8316.140300000028,2095.6933000000427,2048.146599999978,2032.568099999975,1147.6696999999695,271.5402999999933,136.5173000000068,639.7031000000022,1
14,6,45.0,104.12012293500234,20.396078054371138,14.142135623730951,14.142135623730951,13.0,14.142135623730951,28.234337252049897,2.684620613913987,325.6158999999752,124.40450000000419,68.08299999998417,67.99719999998342,37.132199999992736,15.999700000043958,52.56469999998808,54.26931666666254,1
16,5,23.283557005263894,57.07889277132134,41.593268686170845,41.48493702538308,20.615528128088304,6.4031242374328485,41.48493702538308,33.43515016967929,9.667066940958131,4380.401799999992,2132.154600000009,1816.142499999958,172.11690000002272,134.99579999997513,124.99200000002747,172.11690000002272,876.0803599999984,1
7,4,14.159107710293071,34.058772731852805,19.924858845171276,14.035668847618199,10.198039027185569,0,16.980263846394738,19.554334862956964,1.8384776310850235,634.1574999999721,442.78899999998976,108.01299999997718,54.99609999998938,28.35940000001574,0,81.50454999998328,158.53937499999302,1
18,3,176.66242462486284,133.0338302838793,56.0357029044876,3.1622776601683795,0,0,56.0357029044876,64.07727028284509,2.0973799116434737,742.0376000000397,583.4314000000013,96.60659999999916,61.99960000003921,0,0,96.60659999999916,247.34586666667988,1
17,6,171.869897645844,129.0,24.0,21.213203435596427,11.180339887498949,10.44030650891055,16.196771661547686,32.80564163866765,3.157641452300182,484.19740000000456,257.5494999999646,104.13709999999264,45.990500000014435,36.00920000002952,32.41960000002291,40.99985000002198,80.69956666666742,1
46,17,167.66091272167384,155.97756248896826,94.08506789071261,46.400431032480725,32.69556544854363,31.04834939252005,21.587033144922902,31.889806744107364,111.53578409258238,3434.1980999999796,1476.842100000009,812.7280000000028,182.65810000000056,175.48769999999786,123.00180000002729,68.00170000002254,202.01165294117527,1
15,5,10.840305454330567,93.47726996441435,50.59644256269407,15.132745950421556,13.92838827718412,10.295630140987,15.132745950421556,36.68609537914023,4.96471920610125,303.4005999999936,186.09740000002785,63.572099999990314,29.193800000008196,13.00059999997029,11.536699999996927,29.193800000008196,60.680119999998716,1
88,29,103.73626830562259,198.22462006521792,124.80785231707178,116.70903992407786,70.2353187506115,68.59300255857006,23.021728866442675,39.044490885254014,262.65505024604056,4934.051400000055,2459.367200000037,864.9625999999698,280.7301999999909,176.09990000003017,161.836100000015,43.991399999998976,170.13970344827774,1
90,16,65.51331906828398,341.97368319799114,224.11604137142882,205.9368835347374,152.42703172337903,60.53924347066124,33.421067755006106,77.02195650906,135.76593888057167,1877.4397000000463,615.3268999999855,289.0131999999867,221.77100000000792,111.9941000000108,104.01010000001406,59.99904999998398,117.3399812500029,1
104,26,96.49934627965457,326.67108840544796,222.6858774148015,163.682619724881,124.61540835707277,111.68258592994702,26.671817536138445,58.64938356948127,219.15538062287928,12829.697700000019,11224.402699999977,584.7345000000205,125.2436999999918,122.9837000000407,108.01989999995567,29.059249999991152,493.4499115384623,1
104,36,129.61068824002658,294.8219801846531,277.24537868105216,50.24937810560445,48.75448697299562,45.34313619501854,12.277350344478641,36.31233617225092,188.35842375480797,9548.279500000004,2428.2831000000006,2252.22219999996,1955.0834000000032,872.0266000000411,317.861200000043,42.65249999999651,265.2299861111112,1
95,13,56.88865803962798,379.67617781472677,226.77080940897133,150.05332385522155,116.1077086157504,87.55569655939013,66.73080248281148,93.1915859881348,58.15894226364232,915.4348999999929,275.64079999999376,172.26010000001406,80.01530000002822,62.98180000000866,59.368499999982305,51.991399999998976,70.41806923076868,1
63,11,48.54868197390444,385.8108344772085,214.05840324546944,70.8801805866774,32.0624390837628,26.92582403567252,15.652475842498529,72.82522061340934,87.53716298842048,3398.583099999989,1989.8137999999453,297.99870000005467,203.74670000001788,189.36069999996107,179.65220000001136,167.31420000002254,308.962099999999,1
51,11,98.0758963348383,333.384162791216,94.79451460923254,77.82673062643708,56.36488268416781,33.24154027718932,15.811388300841896,60.74994878139816,6.5917681819634275,3406.0320000000065,2206.728599999973,439.9585000000079,240.06429999996908,135.34399999998277,85.77700000000186,77.99719999998342,309.6392727272733,1
45,14,23.824260582895405,199.06029237394384,118.71394189394942,78.24321056807422,47.80167361086848,32.7566787083184,12.809574553835073,41.27477441940914,8.98966969741974,1467.0683999999892,456.0688000000082,404.1682000000146,123.24629999999888,81.21240000001853,81.01919999998063,68.37104999998701,104.79059999999923,1
7,1,0,70.21395872616783,0,0,0,0,70.21395872616783,70.21395872616783,0.4153969836740829,308.2674999999581,308.2674999999581,0,0,0,0,308.2674999999581,308.2674999999581,1
47,13,29.05460409907715,198.90952717253137,114.10959644131601,68.4470598345904,65.03076195155643,52.32590180780452,29.206163733020468,49.530392581593546,51.70762354680985,583.8586999999825,108.30609999998705,104.56160000001546,91.16649999999208,52.2673000000068,48.086799999990035,31.990300000004936,44.912207692306346,1
63,17,145.4742348282258,391.21605284037105,117.5457357797381,74.33034373659252,60.03332407921454,31.78049716414141,11.40175425099138,47.745138840823465,49.9107113676109,2065.566300000006,920.022500000021,349.56870000000345,212.14050000003772,104.59779999998864,99.72460000001593,26.40559999999823,121.50390000000034,1
