section_count_before,section_count_after,angle_max,section_max1,section_max2,section_max3,section_max4,section_max5,section_median,section_average,square,time,time_max1,time_max2,time_max3,time_max4,time_max5,time_median,time_average,condition
88,24,100.30484646876603,375.10531854400574,140.03213916812098,138.6542462386205,91.41115905621152,81.85963596303125,26.659802258506296,53.77259082172622,174.13548223640245,1678.9917000000132,430.2530000000261,224.40679999999702,125.01939999999013,100.0,91.99869999999646,40.01935000001686,69.95798750000056,0
113,16,146.71307359241646,416.58132459341,288.4874347350331,241.1016383187804,113.46365056704283,91.0,45.60166046573531,95.8685657276715,184.69212435680768,4290.118099999963,1780.535200000042,707.9578999999212,442.16110000002664,276.02210000006016,270.9804000000004,90.61430000001565,268.1323812499977,0
80,16,155.47227951974193,380.2959373961284,378.82581749400345,60.440052945046304,23.194827009486403,23.08679276123039,18.8293772780016,63.95391144136833,10.106041003017431,3414.002099999925,1003.7062000000151,955.4142999999458,348.09290000004694,228.32889999996405,195.07660000002943,79.62085000000661,213.37513124999532,0
92,17,48.46892371112624,166.00301202086666,161.3009609394811,159.53056133543816,155.2063143045411,129.8345100502944,71.386273190299,75.62516242716897,61.016498928700585,3877.2788999999175,2712.7177000000374,236.31810000003316,176.99729999992996,131.6699999999255,88.50849999999627,52.00159999995958,228.07522941175986,0
144,27,31.429565614838506,511.812465655146,290.99828178186897,192.89893727027115,133.15029102484155,82.76472678623425,31.78049716414141,69.54776484527308,250.31454732426357,8754.296100000036,6347.602099999902,1075.1028000001097,186.98019999999087,146.58499999996275,120.01600000006147,44.009399999980815,324.2331888888902,0
109,21,69.3425663656744,431.2794917452023,215.5736533067063,144.81022063376605,126.763559432512,101.53324578678651,38.3275357934736,72.04667326615811,224.18895519282117,6664.2514000000665,5416.241099999985,308.000400000019,143.78230000007898,111.98989999992773,103.98910000000615,43.99719999998342,317.3453047619079,0
89,35,144.06878885570578,191.02355875650522,147.4720312466062,122.01639234135715,61.773780845922005,60.0,12.727922061357855,32.34824766157692,88.80205718201184,9764.22199999995,4419.911599999992,2224.3187000000617,924.2714999999152,687.5635000000475,279.7920999999624,33.002500000060536,278.97777142857,0
77,30,112.38013505195958,126.58988901172162,126.15070352558483,85.00588214941364,75.28612089887484,54.00925846556311,12.368259850937685,31.18569235348099,195.55878393798494,11811.951800000039,6404.595500000054,1248.282799999928,1219.6926000000676,1211.4809000000823,236.00349999999162,53.007299999997485,393.73172666666795,0
40,15,82.32825410384446,207.63429389192913,45.0111097397076,40.496913462633174,36.05551275463989,33.83784863137726,17.0,33.83893347254923,34.50508761376376,11693.593200000003,10727.168600000092,187.38100000005215,157.90110000001732,136.40359999996144,135.8175999999512,34.99159999995027,779.5728800000002,0
94,34,135.0,190.0026315607234,135.0,99.72462083156798,99.45853407325085,78.39005038906404,22.11746615101955,36.35200581092041,193.52506901846715,5238.664699999965,3192.8270000000484,272.00860000005923,172.00069999997504,171.51679999998305,159.11609999998473,39.99984999996377,154.07837352941073,0
77,26,168.6900675259798,250.4096643502403,180.88670487352022,92.04890004774636,55.44366510251645,49.49747468305833,13.614226788360828,37.86444165178759,93.1312326442777,2338.7990999999456,476.6337000000058,227.0903999999864,176.4786000000313,148.00109999999404,139.99399999994785,63.99869999993825,89.95381153845945,0
69,17,149.28604512518766,273.00183149568795,243.00823031329617,193.5071058126807,66.03029607687671,24.186773244895647,13.152946437965905,55.85355639668003,126.17746056433695,2415.9562999999616,541.2780999999959,347.9637000000803,330.83849999995437,231.99300000001676,176.21730000001844,99.00139999995008,142.115076470586,0
7,5,95.71059313749964,20.591260281974,11.0,10.63014581273465,10.198039027185569,10.04987562112089,10.63014581273465,12.493864148603024,12.16958965084694,1379.2258000000147,600.5124000000069,476.2985000000335,182.53119999996852,79.67689999996219,40.206800000043586,182.53119999996852,275.8451600000029,0
43,16,170.13419305691565,156.7322557739791,93.38094023943002,50.24937810560445,38.01315561749642,35.0,12.186040338165071,31.204232387475088,37.41560140553388,1935.5834000000032,360.00130000000354,343.52819999994244,275.94820000010077,251.9270999999717,227.90870000002906,59.73084999999264,120.9739625000002,0
85,24,171.30023858534506,184.1140950606444,87.8179936004006,83.43260753446461,79.62411694957753,74.95331880577403,28.930763971462795,42.7729325902279,43.06380173371378,9654.566299999948,3711.252499999944,2598.5418000000063,1011.5415999999968,969.4688000000315,249.53099999995902,67.86835000000428,402.27359583333117,0
15,5,179.35022365232206,100.2845950283492,20.223748416156685,12.649110640673518,11.180339887498949,10.816653826391969,12.649110640673518,31.030889559814064,3.1472703382163205,2462.501799999969,1575.5381000000052,699.7280000000028,130.9939000000013,31.493200000026263,24.748599999933504,130.9939000000013,492.5003599999938,0
36,10,38.350215916764775,151.60804727981954,112.58774356030055,43.139309220245984,35.014282800023196,21.095023109728988,16.399861510224305,41.106611773868146,30.872941775534738,6341.832900000038,4212.245400000014,1383.919200000004,242.18409999995492,144.0111999999499,115.99170000001322,109.75304999999935,634.1832900000038,0
94,11,162.14335952116696,419.02983187357916,314.3405796266209,309.01456276363416,101.86265262597475,41.400483088968905,21.95449840010015,117.09644005606361,267.96326271705465,2956.117100000032,891.4913999999408,819.8623000000371,584.4749000000302,200.29669999994803,175.9949000000488,88.13630000001285,268.7379181818211,0
37,15,177.20729763428665,105.19030373565806,71.17583859709698,68.0,31.400636936215164,20.396078054371138,11.313708498984761,26.759772264771012,28.580504072360878,6892.715399999986,3332.5574999999953,1444.6800999999978,703.5742000000319,432.0666000000201,407.5828999999212,87.89469999994617,459.5143599999991,0
96,17,50.237476066812505,497.44346412431634,261.29676614914314,137.99275343292487,62.177166226839255,60.207972893961475,32.01562118716424,73.9130389630279,84.0937034145493,5572.135800000047,3735.8497000000207,671.9932000000263,164.2367999999551,160.35939999995753,139.50709999992978,83.44550000003073,327.77269411764985,0
48,10,49.63546342690264,636.3175307973213,492.7514586482723,22.561028345356956,14.317821063276353,11.704699910719626,11.000165025853313,121.84418380741063,28.042688022358657,660.0232000000542,168.58759999996983,108.36690000002272,104.10510000004433,95.54129999992438,80.42720000003465,54.254200000024866,66.00232000000543,0
93,32,101.39213583155274,274.23530042647684,183.46116755324545,166.4602054546371,79.62411694957753,71.0,12.368259850937685,37.6759138685522,81.28240283845301,19086.017200000002,7519.649500000058,4480.236999999965,3305.7454000000143,1339.5756999999285,975.9623000000138,35.917549999954645,596.4380375000001,0
14,3,12.724355685422392,128.03515142334936,10.04987562112089,3.1622776601683795,0.0,0.0,10.04987562112089,47.08243490154621,2.4942089580915474,642.8807999999262,543.8983000000007,62.992399999988265,35.99009999993723,0.0,0.0,62.992399999988265,214.2935999999754,0
73,26,158.79718135619035,173.11845655504212,116.48175822848829,87.93179174792243,68.11754546370561,54.120236510939236,18.717574761451168,35.830625013952265,108.11102763676034,3642.008599999943,1535.7338000000454,484.2090999999782,235.1528999999864,173.79350000002887,168.07709999999497,52.35320000001229,140.07725384615165,0
91,29,179.181544538311,184.09236811991963,167.91962362987834,117.00427342623003,70.71067811865476,66.75327707311455,14.866068747318506,38.69953443807701,224.40159399348386,6364.758299999987,1844.6385999999475,1068.0728000000818,500.55590000003576,496.17070000001695,395.19979999994393,67.5954999999376,219.47442413793058,0
120,32,54.16234704572172,421.68353062456686,293.43653487594213,242.03305559365234,170.48753620133056,136.41847382227965,20.01600798351795,59.6330063316349,134.11873223750274,4235.82620000001,1671.3764999998966,432.1476000000257,267.51370000001043,260.87690000003204,196.6757000000216,50.04939999995986,132.36956875000033,0
126,24,78.57881372500071,428.66420424383466,328.8419073050149,240.87548650703334,125.23977004130916,114.42464769445436,14.439020420918695,71.12938477996127,139.77708165333098,8478.780499999993,3599.6451999999117,1860.1937000000617,967.2719000000507,567.8623999999836,354.7268000000622,46.00174999999581,353.2825208333331,0
58,8,56.38723380260772,403.16001785891416,366.3659372812926,29.732137494637012,12.36931687685298,10.770329614269007,11.569823245560993,106.11142603676728,30.877745355224988,2052.482900000061,763.4011000000173,356.4910000000382,251.74749999993946,228.98380000004545,215.84820000000764,222.41600000002654,256.5603625000076,0
136,34,168.6900675259798,676.5153361158932,167.0029939851379,122.96747537458837,83.16850365372699,82.87339742040264,22.912618684212717,52.01030322252331,329.688102140558,8058.705100000021,4348.231900000013,1219.1300999999512,595.8456999999471,378.8731999999145,296.204400000046,40.01859999995213,237.02073823529474,0
13,4,27.006912182026255,45.0111097397076,40.44749683231337,35.73513677041127,8.602325267042627,0.0,38.091316801362325,32.44901715236872,8.426983281349663,1062.8996000000043,443.89850000001024,434.6602000000421,92.37760000000708,91.96329999994487,0.0,263.5189000000246,265.72490000000107,0
91,42,112.4744137364506,136.40014662748717,74.27651041883968,64.88451279003334,62.20128616033595,60.14149981501958,12.467238838545779,25.971778979214843,186.28139721180122,6850.633599999943,3880.3815000000177,532.5749000000069,347.42249999998603,300.0714000000153,171.045199999935,41.90244999999413,163.11032380952244,0
69,34,114.52772048025808,203.19940944796076,82.49242389456137,63.06346010171025,48.16637831516918,34.0,11.313708498984761,24.161476424105096,94.37937074827742,18845.044600000023,7487.629500000039,4623.477400000091,4227.420500000007,278.31420000002254,227.829400000046,60.00105000002077,554.2660176470595,0
89,21,153.43494882292202,231.26175645791503,124.08464852672147,116.50321883965266,114.86513831445988,97.67292357659824,36.138621999185304,56.52615780473783,150.74570811613435,23660.68790000002,13536.180900000036,4089.1763999999966,2855.7907000000123,1847.1252000000095,380.7476000000024,60.17039999994449,1126.6994238095247,0
74,10,101.00837852415194,727.4957044546724,190.0026315607234,187.9680823969857,51.19570294468082,25.019992006393608,24.603382625644628,125.05378361891209,32.802026298597134,1292.0836999999592,308.2009999998845,284.013399999938,254.86369999998715,183.00490000005811,104.99990000005346,79.99869999999646,129.2083699999959,0
50,24,43.61964592655555,132.23085872821065,128.76334882255898,78.44743462982075,58.59180830116101,21.633307652783937,11.02268050859363,26.658801839665397,86.60785896805187,3032.5526000000536,1809.0102000000188,103.98270000005141,103.45470000000205,100.12349999998696,99.85920000006445,53.74634999997215,126.35635833333556,0
114,31,172.74680538727463,378.7043701886737,246.13004692641653,152.08221460775746,89.06739021662193,88.60022573334675,34.539832078341085,56.52960065107758,249.1771622918057,5719.391299999901,1370.064400000032,1192.3329999999842,998.7755999999354,827.6480999999912,264.7528000000166,43.60430000000633,184.4964935483839,0
62,14,43.57186919609846,356.0126402250347,325.5226566615602,65.7875368135941,64.40496875241847,55.0,27.413333950213676,75.31119286900439,107.50338209520523,1529.1612999999197,493.0067000000272,357.39979999989737,236.66110000002664,143.03179999999702,72.00109999999404,45.51045000000158,109.22580714285141,0
154,48,73.98456039373433,530.4790288032129,448.153991391352,197.6486782146544,142.9475428260311,96.317184344228,11.683301850205114,48.24036724989395,140.78791940459246,2907.282600000035,400.5470000000205,295.95840000000317,230.99890000000596,162.99520000000484,132.00199999997858,35.51644999999553,60.56838750000073,0
77,16,73.30075576600638,193.84787850270635,185.06755523321746,140.03570973148243,84.40379138403677,78.33900688673555,47.14436862672663,61.01647700853559,35.957534576373476,2941.654600000009,1386.5169999999925,434.89810000010766,271.77430000004824,192.6294999999227,139.8867999999784,62.570300000021234,183.85341250000056,0
32,13,13.553764097731639,166.20770138594662,65.00769185258002,31.953090617340916,23.194827009486403,21.587033144922902,12.649110640673518,30.90791558944168,21.183141968096454,1253.9510999999475,540.1289999999572,168.16910000005737,109.01999999990221,87.9597000000067,63.190900000045076,56.29230000008829,96.45777692307288,0
5,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,709.3985000000102,709.3985000000102,0.0,0.0,0.0,0.0,709.3985000000102,709.3985000000102,0
3,1,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,345.7788999999175,345.7788999999175,0.0,0.0,0.0,0.0,345.7788999999175,345.7788999999175,0
3,1,0.0,20.024984394500787,0.0,0.0,0.0,0.0,20.024984394500787,20.024984394500787,0.24968808471946113,289.20349999994505,289.20349999994505,0.0,0.0,0.0,0.0,289.20349999994505,289.20349999994505,0
42,14,100.98865109649398,148.00675660252813,70.71067811865476,56.43580423808985,41.677331968349414,35.0,21.089534657406915,35.05765100448583,49.008446308545004,4303.104999999981,2715.7262000000337,592.3207999999868,262.9727000000421,233.7286000000313,139.04370000003837,71.65599999995902,307.3646428571415,0
33,9,74.87599269168943,180.47160441465576,63.953107821277925,43.01162633521314,19.026297590440446,11.704699910719626,11.704699910719626,39.34846080972822,20.08646715490849,1349.1970000000438,320.9131000000052,251.99499999999534,245.03110000002198,119.57469999999739,107.98999999999069,107.98999999999069,149.91077777778264,0
66,17,78.69006752597979,247.7579463912308,110.38568747804219,74.06078584514209,73.92563831310488,71.58910531638176,37.94733192202055,49.17858616185827,118.56488875097774,1756.9166999999434,400.5002000000095,340.3132999999216,171.00890000001527,123.75500000000466,107.57860000000801,64.750800000038,103.34804117646726,0
89,17,15.433424495222862,493.0162269134759,170.83617883809038,148.94629904767692,104.0096149401583,86.21484790916237,26.870057685088806,75.10325605869855,62.6855207982999,1151.5995999999577,344.10310000006575,174.3854000000283,123.17269999999553,115.52509999996983,51.35999999998603,44.512099999934435,67.74115294117398,0
11,5,48.81407483429036,53.9351462406472,26.0,19.0,11.0,10.63014581273465,19.0,24.11305841067637,17.55871399884871,577.017000000109,204.9890000000596,150.99989999993704,116.99800000002142,72.0280999999959,32.002000000094995,116.99800000002142,115.40340000002179,0
61,11,12.886482529203937,346.8083043988422,122.10241602851272,89.81091247727082,78.10889834071403,25.632011235952593,23.40939982143925,68.64758078491168,11.433398332617177,2402.7316000000574,1852.6984000001103,171.70759999996517,144.05099999997765,79.30839999997988,62.99730000004638,32.00149999989662,218.43014545455068,0
66,13,175.66283681200633,324.99230760127233,299.1755337590292,69.35416353759881,46.010868281309364,34.438350715445125,11.313708498984761,65.17351132346589,50.651643862458265,2287.8301999999676,1112.746999999974,304.1822000000393,146.99479999998584,131.68359999998938,120.22539999999572,100.99089999997523,175.98693846153597,0
101,16,74.19748604606448,1170.0299141474973,237.54157530840786,224.4036541591959,55.08175741568164,52.43090691567332,21.94310529978073,119.22349921343707,166.4723925544961,3877.274000000092,2784.4207999999635,168.13899999996647,151.93249999999534,140.48419999994803,135.98400000005495,55.90629999997327,242.32962500000576,0
93,22,69.47616151087098,238.00840321299583,235.93431289238112,99.00505037623081,97.32420048477151,85.47514258543241,21.773777997768946,53.36361747564453,88.07062800771564,2323.078400000115,725.2136000000173,314.7272000000812,284.24500000011176,226.69590000004973,223.91339999996126,44.23135000001639,105.59447272727795,0
75,23,100.35905248808372,146.98639392814562,134.6291201783626,129.5414991421668,99.98499887483122,99.29753269845128,15.556349186104045,42.425629084395936,133.63155963751765,1656.6199999999953,393.592799999984,248.24259999999776,208.11140000005253,176.30749999999534,126.97750000003725,33.55590000003576,72.02695652173892,0
57,26,139.7636416907262,124.59534501738017,106.00471687618433,49.09175083453431,43.139309220245984,35.12833614050059,12.041522986797286,24.647050988769784,75.08596399709309,2870.291499999934,1038.5455000000075,473.0648999999976,168.0887999999104,151.71730000001844,122.01110000000335,52.17055000003893,110.39582692307438,0
63,14,48.81407483429035,576.2889900041472,244.43608571567333,63.702433234531945,45.79301256742124,36.0,14.789069771835404,78.01414005536618,73.6692257292939,2016.0113999999594,847.4975000000559,353.0289000000339,297.0203999999212,155.60369999997783,87.66790000000037,51.74835000000894,144.00081428571139,0
85,31,137.48955292199918,144.10065926289164,133.06013678032951,125.0,106.28264204469139,78.23042886243178,12.083045973594572,33.91887754588873,148.0337424324835,3361.478400000022,1244.438099999912,465.0862999999663,306.9916000000667,208.6930000000866,202.483499999973,30.128400000045076,108.4347870967749,0
22,13,160.70995378081128,42.37924020083418,34.0,22.02271554554524,22.0,21.2602916254693,11.180339887498949,17.43922424084264,25.157297005414875,1446.9001000000862,360.0825000000186,189.02679999999236,171.12490000005346,135.9934999999823,119.00530000007711,76.00109999999404,111.30000769231432,0
26,10,50.85601358542896,91.40021881811882,75.17978451685,49.09175083453431,21.95449840010015,11.40175425099138,11.109204038691674,29.558958253989935,8.265663649846182,1050.3347999999532,285.6622999999672,199.0851000000257,168.99989999993704,113.45100000000093,91.53690000006463,77.49280000000726,105.03347999999532,0
113,27,121.15930450834439,231.76712450216058,203.0098519776811,188.2817038376273,150.136604464068,116.76472069936193,21.095023109728988,54.094932279878066,121.36427467167714,4919.558599999989,1758.0396999999648,639.6012000000337,458.71510000003036,428.5899999999674,304.93209999997634,78.74190000002272,182.20587407407368,0
100,38,95.17513415193511,327.15898275914725,146.5127980757995,107.00467279516349,93.62157870918435,87.23531395025755,23.21601391054395,41.74323459980001,192.991994592963,5587.478999999934,3104.961099999957,377.1308999999892,308.01009999995586,295.01170000003185,236.98829999996815,21.50015000003623,147.03892105262983,0
56,15,178.64352283195169,451.9568563480368,139.61733416735902,53.33854141237835,42.01190307520001,41.036569057366385,22.20360331117452,59.245122770249864,43.57633241714355,1950.6479999999283,388.32380000001285,364.7062000000151,246.99339999991935,244.31429999996908,194.33819999999832,87.89830000000075,130.0431999999952,0
