,section_count_before,section_count_after,angle_max,section_max_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
194,58,16,108.15270588665116,257.8158257361251,52.231387132046805,26.931429435112722,141.550274934384,1825.0824000000139,45.99110000001383,114.06765000000087,1
195,72,10,23.749494492866766,379.81574480266084,117.7578415158122,42.94150017558311,98.99935271614335,687.6888000000035,39.98915000000852,68.76888000000035,1
196,56,26,56.88865803962798,125.39936203984452,27.893023640927684,14.726281486722073,75.65716626039016,1650.8092000000179,56.06075000000419,63.49266153846223,1
197,38,15,26.191439108505914,66.85057965343307,31.241318719478564,29.068883707497267,32.59670203597544,1434.4457000000402,32.00140000000829,95.62971333333601,1
198,58,17,171.869897645844,404.6047453997543,81.23513003212275,15.620499351813308,99.80223675144988,1298.6511000000173,32.009499999985565,76.39124117647161,1
199,8,5,116.56505117707799,29.546573405388315,15.802130109628242,11.180339887498949,8.613002624830745,512.6264000000083,99.99400000000605,102.52528000000166,1
200,54,5,55.23480276342322,934.6143589737962,203.65386839546272,19.026297590440446,8.177582699504129,591.0951999999816,120.01329999999143,118.21903999999631,1
201,22,5,25.930806462651876,95.33624704172071,46.07281308909544,33.83784863137726,22.325641921270716,484.6332999999868,71.99080000002868,96.92665999999736,1
202,69,18,56.44104386876742,248.91765706755317,51.24698241499307,19.467579875078435,116.28414444552946,891.8918999999878,36.28445000000647,49.54954999999932,1
203,66,17,46.8965183032093,375.479693192588,53.90908304503631,11.40175425099138,68.46875144635997,1032.8472000000183,44.026299999968614,60.7557176470599,1
204,41,10,77.71270257662776,281.1138559374119,55.11112740554042,12.691629321459315,64.21712227303746,999.2398999999859,73.70860000001267,99.9239899999986,1
205,35,8,16.684920289413764,101.07917688624102,54.07050990813335,52.52166719822357,36.37734324942495,535.9921000000322,45.8978000000061,66.99901250000403,1
206,32,12,34.249033006811956,136.95254652615992,36.830475928127804,19.60633520177595,79.9436645157828,413.226399999985,28.084250000014435,34.43553333333208,1
207,15,5,35.45547443444186,142.3938200906205,37.63128968560388,10.198039027185569,3.6673514783011787,556.4059000000125,95.01130000001285,111.2811800000025,1
208,73,15,175.06975725233704,437.8869717175883,77.8715218560921,31.622776601683793,97.20630893225805,1235.5913000000292,31.99849999998696,82.37275333333528,1
209,57,12,24.443954780416547,702.2997935354957,86.23691545025378,22.24637027240913,44.12123495831882,670.4562000000151,33.03289999999106,55.87135000000126,1
210,47,3,33.87606675698464,987.4943037810395,334.2633113073422,10.295630140987,7.977749508766301,835.1716000000015,283.4335999999894,278.39053333333385,1
211,66,23,21.161259816828277,108.04165863221463,37.41947076848388,23.769728648009426,150.32821075679362,1154.1910999999964,24.252900000021327,50.18222173913028,1
212,22,8,142.30575953331083,79.51100552753688,32.79766230255701,28.615377744020005,56.54581719294928,975.6891000000178,75.99360000001616,121.96113750000222,1
213,16,6,18.434948822922,70.00714249274856,28.19661802148508,24.197123001108153,10.752239140779299,526.2924000000348,91.50090000001364,87.7154000000058,1
214,73,21,68.19859051364818,178.36199146679206,44.65938806033194,21.93171219946131,197.64070540668894,1536.5524999999907,48.00180000002729,73.16916666666623,1
215,56,7,179.51445416999186,565.3538714822779,215.20888927333047,118.00423721205946,44.91374005559899,762.0350000000326,72.0,108.86214285714752,1
216,4,4,60.94539590092286,11.0,8.835371981340385,10.367968324948777,5.784316478800979,364.6510000000126,100.31599999999162,91.16275000000314,1
217,5,3,10.304846468766044,24.351591323771842,14.510643737090263,11.180339887498949,1.3665611111056344,371.593899999978,166.49809999996796,123.86463333332601,1
218,60,17,32.96940390346213,142.61837188805654,43.20691172277206,20.8806130178211,31.567653326671778,702.7767999999924,24.00099999998929,41.33981176470543,1
219,71,23,72.31889951014877,469.4603284623739,43.54587000037967,21.95449840010015,61.18808112017798,981.0185000000056,36.00159999995958,42.65297826086981,1
220,17,3,13.03628139214468,162.40997506310995,83.04927525351827,63.89053137985315,3.9440332904416633,211.38899999996647,55.79389999998966,70.46299999998882,1
221,53,9,90.0,1221.7110951448383,159.3609346808634,26.248809496813376,15.159142894687593,578.3316999999806,64.08260000002338,64.25907777777563,1
222,34,18,66.92958775017536,83.02409288875127,23.084150430068576,12.083045973594572,76.62512423230467,1224.352200000023,37.56734999999753,68.01956666666794,1
223,40,15,62.02052561151985,165.0,34.03629929767478,12.649110640673518,58.560650770646646,823.708799999964,35.99990000005346,54.913919999997596,1
224,23,9,80.92850242282283,85.44003745317531,29.020066787947354,19.235384061671343,49.110461116854914,1320.3286999999546,71.95739999995567,146.70318888888383,1
225,41,8,30.84658741214859,518.2991414231747,84.81277566492194,22.862113524054788,44.637229013534515,483.23560000001453,45.225500000000466,60.404450000001816,1
226,74,14,87.80506887679584,216.14809737770074,65.50826549034706,47.16998191881498,94.18433850232826,2017.9707999999519,66.26954999996815,144.140771428568,1
227,73,16,176.91234871501496,494.73730403113933,68.1996192129778,22.07403074513993,171.86243093725068,1502.9916000000085,39.492849999980535,93.93697500000053,1
228,111,20,165.37912601136836,1090.338020982484,107.33228919661674,26.866068747318508,215.73550604736045,2039.6479999999865,64.94120000000112,101.98239999999933,1
229,11,4,12.994616791916485,123.97580409095961,40.47973466595535,13.47156728643089,5.31092024552054,138.71429999999236,29.35745000001043,34.67857499999809,1
230,79,18,56.117342343847206,430.4880950734875,76.38544855096971,47.61019862241923,105.8076550002483,1118.2718999999925,27.499299999995856,62.126216666666245,1
231,70,14,175.60129464500443,199.0,68.16006121654688,40.30909533084423,207.9355529548291,1719.0501999999979,77.81489999999758,122.78929999999984,1
232,28,8,53.00713137737737,253.4284909002932,40.73374361620018,10.44030650891055,15.773722267676286,3389.3138000000035,89.49950000000536,423.66422500000044,1
233,19,9,22.24902365721237,74.0,23.57672525970279,11.180339887498949,20.343986280416576,1413.5143999999855,71.99790000001667,157.05715555555395,1
234,67,15,74.96451286181623,352.8809997718778,65.43458121680484,21.93171219946131,58.51832153731742,1443.1480999999912,36.14100000000326,96.20987333333275,1
235,65,7,58.219084907016594,567.8679423950607,126.92903082081712,55.00909015790027,23.289167559123968,911.4794000000111,110.85950000002049,130.21134285714444,1
236,57,13,106.0735741647464,290.6819567843866,62.4655256379656,41.340053217188775,28.764093706124203,579.4231000000145,40.006099999998696,44.57100769230881,1
237,52,16,150.12400730831058,413.48397792417546,62.76551406776505,13.019202405202648,92.63666402988697,1589.7821000000113,33.0027499999851,99.3613812500007,1
238,88,17,66.80140948635182,622.0,78.48303273722522,20.223748416156685,109.83967761299596,1218.4842000000062,40.00429999997141,71.67554117647096,1
239,86,8,28.300755766006375,475.0168418066879,140.89824810018752,133.87825359291355,6.886174002329871,960.4714999999851,113.99689999996917,120.05893749999814,1
240,62,16,53.655736960613595,307.8782226790326,48.02452829861231,22.516123936253585,123.82789700493372,1429.0136000000057,42.063099999999395,89.31335000000036,1
241,38,11,36.86989764584401,427.244660586882,55.51263097909719,12.165525060596439,56.21719371050965,741.9322000000393,19.98010000004433,67.4483818181854,1
242,38,14,51.97276928602646,221.21934815924217,43.24259384185674,10.908326913195985,17.486981385743942,999.3681000000215,50.003850000037346,71.38343571428724,1
243,7,4,56.309932474020215,35.6931365951495,17.068653370443716,12.790738443312684,8.29989238937552,593.9002000000328,85.05510000002687,148.4750500000082,1
244,7,2,179.0608090542646,61.00819617067857,37.00409808533929,37.00409808533929,0.2395313573411102,781.9287999999942,390.9643999999971,390.9643999999971,1
245,47,14,112.61986494804043,302.9075766632456,45.639746782723286,11.429124202592131,69.93617177222318,799.3145000000368,34.5884500000393,57.093892857145484,1
246,35,10,49.87927378300674,179.8054504179448,42.21611699109672,21.924610231327648,20.85946842448563,437.34189999999944,45.49690000002738,43.73418999999994,1
247,11,5,168.6900675259798,72.06247289678588,22.70168531445558,10.04987562112089,3.739317685477174,643.477899999998,124.00310000003083,128.6955799999996,1
248,25,5,49.39870535499554,149.37536610833797,62.81332242390264,20.615528128088304,8.185742326266302,531.9036000000197,107.5849000000162,106.38072000000393,1
249,43,8,58.240519915187214,351.9204455555261,68.80259815761485,34.27050983124842,55.56844183672101,907.8698999999906,118.28710000001593,113.48373749999882,1
250,65,18,28.520732574600874,179.88885457415086,45.40566300035434,32.98573743993177,94.76100035277959,1413.0058999999892,40.45909999997821,78.50032777777717,1
251,37,4,66.7114456277814,371.098369708087,150.43481911236134,113.51767773294719,11.274838156633177,342.23810000001686,86.30999999999767,85.55952500000421,1
252,45,12,38.915306134731246,246.6576574931336,45.48515932147865,24.26860229593982,29.448645215939397,804.5749999999534,58.4909499999776,67.04791666666279,1
253,48,7,128.50922836552434,1079.2043365368766,173.68186159687755,16.1245154965971,29.084128323367167,874.6529000000446,85.02139999996871,124.95041428572065,1
254,47,6,127.30394827798344,1151.4729697218254,209.057575391043,24.32500895208685,12.95245101529029,709.7940999999992,120.28320000000531,118.29901666666653,1
255,79,18,95.9112650432429,675.2695757991767,81.82161003448857,20.029964086141668,11.904701713097523,756.6603999999934,27.66414999999688,42.03668888888852,1
256,24,10,142.12501634890182,80.72174428244226,31.184515537331276,12.285779332466982,9.078516525998717,1683.9417999999714,45.515649999986636,168.39417999999714,1
257,20,9,21.61477894278625,113.07077429645558,27.79089847467661,11.180339887498949,9.549507361958915,416.85450000001583,28.081999999994878,46.31716666666843,1
258,57,12,152.91763642310138,327.3606573795941,69.66516200731077,28.74960781718036,165.62497716643838,1260.5264999999781,19.992399999988265,105.04387499999818,1
259,69,15,120.88107869694362,239.88538930080756,63.368288028535616,26.40075756488817,88.46044108483865,1021.0035999999964,60.00050000002375,68.06690666666643,1
260,26,16,68.62937773065681,84.00595217006948,18.260793861692786,10.793491720330488,35.78443422002874,918.4091999999946,36.000099999975646,57.40057499999966,1
261,76,16,16.133520090926957,280.0160709673643,64.6487596307161,42.89818755963696,69.28869481099038,711.8313000000198,29.777700000006007,44.48945625000124,1
262,26,7,27.652815017462075,98.00510190801293,43.70810581535865,25.495097567963924,16.19875038642109,1454.4223999999813,51.98780000000261,207.7746285714259,1
263,69,12,50.17800236589328,382.00130889828114,81.7773134959372,17.069134776457854,13.880116295636538,1014.9972999999882,48.98590000002878,84.58310833333235,1
264,9,7,178.61964592655562,22.47220505424423,13.730560661236698,11.180339887498949,14.570619549220963,1113.2146000000066,80.15659999998752,159.03065714285808,1
265,50,15,87.01571785640662,312.54119728445403,50.37218060688532,11.40175425099138,55.854357104221066,729.0371000000159,27.99869999999646,48.602473333334395,1
266,38,16,21.80140948635181,74.0,28.29803226329856,17.530560177975268,32.47558435838104,664.9748000000254,35.81784999999218,41.56092500000159,1
267,83,17,151.50436138175505,521.8064775374104,82.43039944613977,16.0,59.83240997007511,1149.1468999999925,44.00169999996433,67.59687647058779,1
268,49,14,54.80609275989709,866.8315868725597,76.93213659615705,13.019202405202648,26.143596619985136,677.1047000000253,22.065100000007078,48.36462142857324,1
269,25,13,140.3893117599734,60.08327554319921,21.024937019651194,11.180339887498949,9.70660033774349,2902.434899999993,43.98090000002412,223.26422307692252,1
270,64,14,17.723236616886307,617.3920958353775,96.33167837029714,31.328278082659754,104.077236356623,593.8328999999794,44.243699999991804,42.41663571428425,1
271,113,25,76.87709014100372,466.99892933496113,63.046056476567166,33.12099032335839,113.39835393268449,1596.7675999999628,52.14480000000913,63.87070399999851,1
272,49,12,121.89079180184572,298.0889129102255,61.28203678848302,24.045706541989922,39.76856175886183,1305.6768999999622,52.06174999999348,108.80640833333018,1
273,6,4,60.94539590092286,21.540659228538015,11.209072342381255,11.1478150704935,2.2481579507566516,227.15439999999944,41.49039999998058,56.78859999999986,1
274,36,14,156.65598903842252,126.60568707605516,32.352671080699835,13.798971882448171,102.03642345332376,947.3139000000083,31.992849999980535,67.66527857142917,1
275,2,2,39.69907348347432,8.54400374531753,8.30313074680804,8.30313074680804,2.8168113585237116,327.00030000001425,163.50015000000712,163.50015000000712,1
276,20,6,35.62453337907568,92.02173656261873,36.068749737849565,16.621041959416466,5.771337094603146,854.0464999999967,52.25150000001304,142.3410833333328,1
277,36,11,26.56505117707799,130.8166656049603,40.65532803899918,24.186773244895647,16.754127197156485,597.525100000028,47.00010000000475,54.320463636366185,1
278,29,11,59.11892130305639,115.80155439371269,33.84107321081817,11.180339887498949,19.866708207829884,1985.0389000000432,48.05079999996815,180.45808181818575,1
279,38,7,53.61186803113714,181.72781845386248,71.64513159049856,53.150729063673246,21.81070864451206,551.5922000000137,71.11790000001201,78.79888571428766,1
280,31,11,20.18580300946486,93.17188417113823,32.73357609602797,24.698178070456937,16.035131334032258,494.0199999999604,24.994100000010803,44.91090909090549,1
281,52,10,16.69924423399364,269.2675249635574,72.56537811928497,43.64269130823112,54.84895540042876,521.9919000000227,30.49794999998994,52.199190000002275,1
282,44,12,68.19859051364818,206.24257562394823,48.303029498051814,10.885164807134505,36.13422573539768,990.5244999999995,56.289950000005774,82.5437083333333,1
283,64,14,15.945395900922833,432.90299144265566,61.369389436193536,22.42016483392078,46.234455089432124,631.3042999999598,40.50119999999879,45.09316428571141,1
284,26,9,23.41603075823041,129.3560976529518,36.512307085882156,22.360679774997898,5.112296358449615,614.578600000008,19.9997999999905,68.286511111112,1
285,28,13,87.01571785640662,73.68174807915459,23.898636553022303,11.0,21.136480476647503,2393.022400000016,100.773600000015,184.0786461538474,1
286,27,13,31.652736829159878,65.0,23.19261554496721,13.038404810405298,43.513931330328624,1126.4886999999871,55.99859999999171,86.65297692307594,1
287,37,13,167.04040507383988,184.36105879496353,38.920695018761656,22.20360331117452,22.139977995996507,636.8188999999547,44.31659999996191,48.98606923076575,1
288,33,12,166.24246903595974,184.5670609832643,34.67415692873255,16.326237921249266,6.490261199982376,891.1594000000041,14.336200000019744,74.26328333333367,1
289,43,11,155.3694146760179,216.6887168266959,53.44988040238943,25.709920264364882,121.12445477749134,785.2441000000108,40.00010000000475,71.38582727272825,1
290,34,17,52.125016348901795,87.23531395025755,22.92645601591697,11.704699910719626,22.508106354824804,3115.443800000008,48.99720000004163,183.2614000000005,1
291,48,16,163.50510899493776,105.11898020814318,36.854569156981185,21.688779163215976,38.26084973926849,1620.8424999999697,60.00054999999702,101.30265624999811,1
292,69,14,61.93974469436883,306.03594560116625,65.02064891877146,20.025235961432593,80.3971038677979,1181.121599999955,55.499350000027334,84.36582857142535,1
293,11,5,19.983106521899973,45.0,23.180535274429207,11.704699910719626,7.122630014554424,821.1510999999591,71.08819999999832,164.23021999999182,1
294,48,10,25.95337570236419,460.575726672607,78.09547801698325,25.22953021774598,51.73156738974253,862.3889999999665,45.99674999999115,86.23889999999665,1
295,93,21,166.93068210371783,514.5133623143329,65.27651561328855,23.08679276123039,62.145075418615455,1594.3819000000367,32.150399999984074,75.92294761904937,1
296,63,19,62.318938431514745,185.27007313648906,43.27049922810586,12.165525060596439,88.16204828395998,1053.7740999999805,32.0002000000095,55.46179473684108,1
297,60,13,23.54391030081313,369.1639202305664,80.78019429708014,44.384682042344295,17.111319765263136,990.5819999999949,30.987200000032317,76.198615384615,1
298,44,15,34.5085229876684,111.31936040060597,37.850587745716545,25.179356624028344,67.9822388419345,1155.152300000016,31.636100000003353,77.0101533333344,1
299,45,10,52.49585763972986,531.8063557348671,71.10006297839702,13.349406395884866,63.107231973767504,700.8018999999622,41.991999999969266,70.08018999999622,1
300,34,10,23.932616308091507,178.88543819998318,45.71246745951586,23.24545127998875,41.11457504204282,517.2497999999905,20.995150000002468,51.72497999999905,1
301,36,6,20.119633140818298,352.64287884487334,118.08149325714997,62.892154374967326,13.78610517797036,245.00760000001173,44.503850000037346,40.834600000001956,1
