section_count_before,section_count_after,angle_max,section_max1_value,section_max2_value,section_max3_value,section_max4_value,section_max5_value,section_average_value,section_median_value,square,time,time_median,time_average,condition
18,3,14.3599449928467,177.00282483621552,62.64982043070834,4.123105625617661,0,0,81.25858363084717,62.64982043070834,4.349958688161221,244.0003999999899,84.97440000000643,81.3334666666633,1
9,5,12.917812843933973,31.25699921617557,21.93171219946131,11.704699910719626,10.198039027185569,10.198039027185569,17.057897876145528,11.704699910719626,1.863636769805134,327.90320000000065,29.014100000000326,65.58064000000013,1
56,18,46.41442321140215,140.57738082636197,132.67252918370102,93.86160024205851,84.11896337925236,73.68174807915459,40.094215494084324,12.103559819694368,8.576647528049236,2039.6019000000088,23.989499999996042,113.31121666666715,1
4,2,10.757967088390043,28.231188426986208,3.605551275463989,0,0,0,15.918369851225098,15.918369851225098,0.7656687435585222,1535.8905000000086,767.9452500000043,767.9452500000043,1
42,9,18.434948822922,228.52789764052878,90.13878188659973,70.26378868236469,49.51767361255979,47.80167361086848,62.86628986338126,47.80167361086848,27.834538192456588,781.3613000000187,54.12510000000475,86.8179222222243,1
45,12,87.58049078334366,253.55867171130237,158.59697348940804,37.64306044943742,23.259406699226016,21.93171219946131,48.78760602798923,18.11213336941944,24.149959239072782,879.6216999999888,42.567150000017136,73.3018083333324,1
80,15,35.8376529542783,342.34777639120136,153.44380078712857,138.19551367537227,80.52328855678958,74.06078584514209,65.37870678872143,32.802438933713454,48.94306963146822,734.2835000000196,40.0113999999885,48.95223333333464,1
37,7,20.1706534118504,162.11107303327555,107.91200118615167,96.0,21.587033144922902,20.0,61.15718421348307,21.587033144922902,8.34664072093657,932.8678000000073,83.98689999998896,133.2668285714296,1
41,10,156.9807945593108,209.69740103301234,119.57006314291216,68.59300255857006,37.013511046643494,20.223748416156685,49.82852927193045,15.812751333574031,31.64328930829806,886.0338000000047,41.947299999999814,88.60338000000047,1
70,16,158.31652334095256,234.54637068179076,153.16004700965587,128.08200498118384,122.8087944733601,50.92150822589606,57.253205405809865,27.11550037801576,58.924763352515185,2477.172200000001,58.76324999998906,154.82326250000006,1
90,29,179.48383577023506,236.21176939348302,205.90531804691204,200.60159520801423,175.13708916160505,101.11874208078342,48.529468350251804,11.704699910719626,52.21785764742484,1126.625,28.000099999975646,38.849137931034484,1
24,7,56.309932474020215,190.03157632351525,68.47627326307996,14.317821063276353,12.649110640673518,11.704699910719626,44.54071892524696,12.649110640673518,5.147473503639074,2071.584600000002,43.983800000016345,295.94065714285745,1
40,13,135.0,96.08329719571451,79.22752047110903,69.77105417004964,57.0087712549569,51.0098029794274,37.34518270063653,24.351591323771842,79.97002729458562,1240.6529000000155,67.99990000002435,95.43483846153966,1
34,15,122.00538320808353,137.11673858431726,38.897300677553446,38.897300677553446,26.419689627245813,22.47220505424423,26.980377125767443,17.029386365926403,36.74025287191223,1239.7498999999953,29.494700000010198,82.64999333333301,1
80,19,117.3253720802859,292.0359566902678,269.04646438858845,155.0129026887762,114.5512985522207,57.56735185849702,62.06206791577817,26.419689627245813,81.56408958193907,3242.36970000001,51.97999999998137,170.6510368421058,1
95,23,178.09084756700364,316.53751752359466,210.28789789238942,176.08236708995025,92.89241088485109,91.59148432032315,53.18531379114579,17.26267650163207,235.26816456286969,9443.1244,66.01699999999255,410.57062608695657,1
64,17,134.24615166692922,302.1340761979688,267.1198233003309,93.62157870918435,35.90264614203248,35.35533905932738,50.414819285900705,11.40175425099138,74.77858525743663,1459.8505000000005,48.000199999980396,85.87355882352944,1
36,12,157.75097634278762,86.97700845625813,55.731499172371095,44.598206241955516,44.04543109109048,35.17101079013795,33.066109614997615,31.334709108156822,5.598394417197754,7974.703600000008,172.04764999999315,664.558633333334,1
16,6,11.1675577381006,92.00543462209176,51.97114584074513,12.041594578792296,10.816653826391969,10.63014581273465,30.695529768875858,11.429124202592131,7.37233061442548,339.8332999999984,61.60670000001846,56.63888333333307,1
52,18,180.0,150.26975743641833,143.024473430249,84.71717653463199,43.56604182158393,32.202484376209235,34.37264486511221,12.155507215182059,83.47422743173563,7789.267200000002,72.00480000000971,432.7370666666668,1
11,1,0,123.2233744059949,0,0,0,0,123.2233744059949,123.2233744059949,1.610084133439765,269.9990000000107,269.9990000000107,269.9990000000107,1
78,18,162.86230526855525,287.70297183032363,275.10906927980403,140.81193131265547,34.17601498127012,31.400636936215164,51.894447801367946,13.688666455872266,211.0112765478798,6054.617599999998,40.700599999996484,336.3676444444443,1
6,5,19.983106521899995,24.20743687382041,12.041594578792296,11.704699910719626,10.816653826391969,6.0,12.95407703794486,11.704699910719626,3.4938244924235624,416.613400000002,40.20569999999134,83.3226800000004,1
64,16,139.8432296385963,208.31946620515328,180.22485955050706,167.0269439342048,74.00675644831355,41.012193308819754,50.90379061099476,12.771944937361166,17.483870770127005,5504.500599999999,93.74404999999388,344.03128749999996,1
15,4,19.44003482817619,77.62087348130012,59.93329625508679,22.80350850198276,3.1622776601683795,0,40.87998897463451,41.368402378534775,5.791780110258677,401.56039999998757,92.89824999999837,100.39009999999689,1
93,9,70.24052926478679,538.042749230951,505.43644506505467,117.27744881263405,78.31347265956222,10.63014581273465,142.54685196396056,10.63014581273465,171.91135869942374,3314.1344999999856,132.0752999999968,368.2371666666651,1
112,37,155.08197748418075,245.45875417267155,173.04623659588788,168.9644933114647,125.49501982150527,115.35163631262454,40.653238533057426,15.620499351813308,153.68480916834076,2278.4290000000037,35.99600000001374,61.57916216216226,1
76,17,41.46770541610912,467.7798627559763,113.89907813498755,105.11898020814318,92.0,73.79024325749306,66.48331966961618,26.1725046566048,105.89597259686249,5280.472399999999,32.08980000001611,310.6160235294117,1
19,4,12.8599934975669,133.88054376943649,54.70831746635972,22.090722034374522,5.830951894845301,0,54.127633791254006,38.39951975036712,3.7588074394972546,438.91009999997914,73.31694999999308,109.72752499999478,1
116,25,84.33831489971504,242.06197553519223,233.62362894193728,225.055548698538,84.01190391843289,82.21921916437786,60.82813509988728,30.265491900843113,37.54978013178706,4736.210800000001,32.29739999998128,189.44843200000003,1
15,9,45.0,57.0,22.561028345356956,20.024984394500787,12.165525060596439,11.045361017187261,17.353275669052124,11.045361017187261,3.621429841700741,382.80489999998827,20.07180000000517,42.533877777776475,1
74,19,101.42118627499929,255.70686341981516,247.1639132235934,114.94781424629178,85.58621384311844,48.05205510693585,48.91822459323389,10.44030650891055,176.4578545977623,9183.444799999997,56.9822999999742,483.3391999999999,1
29,8,169.695153531234,141.1523999087511,81.88406438373708,35.0,29.0,11.180339887498949,41.020934210219394,20.090169943749473,35.70330558036515,973.3824000000022,86.14605000001029,121.67280000000028,1
30,10,163.97092366625733,116.37869220780924,79.55501241279521,39.01281840626232,36.345563690772494,34.0,37.42152229912996,26.513148795220225,21.292504534980065,1278.5941999999923,45.69269999998505,127.85941999999923,1
19,7,11.309932474020195,104.0,42.7551166528639,20.396078054371138,13.92838827718412,13.0,29.774600076012355,13.92838827718412,8.051400483358695,5203.932200000039,116.999199999962,743.4188857142914,1
23,13,72.97947438848014,40.44749683231337,32.01562118716424,30.265491900843113,24.020824298928627,21.2602916254693,18.37748789555831,11.40175425099138,24.44361884676573,8316.140300000028,136.5173000000068,639.7031000000022,1
14,6,45.0,104.12012293500234,20.396078054371138,14.142135623730951,14.142135623730951,13.0,28.234337252049897,14.142135623730951,2.684620613913987,325.6158999999752,52.56469999998808,54.26931666666254,1
16,5,23.283557005263894,57.07889277132134,41.593268686170845,41.48493702538308,20.615528128088304,6.4031242374328485,33.43515016967929,41.48493702538308,9.667066940958131,4380.401799999992,172.11690000002272,876.0803599999984,1
7,4,14.159107710293071,34.058772731852805,19.924858845171276,14.035668847618199,10.198039027185569,0,19.554334862956964,16.980263846394738,1.8384776310850235,634.1574999999721,81.50454999998328,158.53937499999302,1
18,3,176.66242462486284,133.0338302838793,56.0357029044876,3.1622776601683795,0,0,64.07727028284509,56.0357029044876,2.0973799116434737,742.0376000000397,96.60659999999916,247.34586666667988,1
17,6,171.869897645844,129.0,24.0,21.213203435596427,11.180339887498949,10.44030650891055,32.80564163866765,16.196771661547686,3.157641452300182,484.19740000000456,40.99985000002198,80.69956666666742,1
46,17,167.66091272167384,155.97756248896826,94.08506789071261,46.400431032480725,32.69556544854363,31.04834939252005,31.889806744107364,21.587033144922902,111.53578409258238,3434.1980999999796,68.00170000002254,202.01165294117527,1
15,5,10.840305454330567,93.47726996441435,50.59644256269407,15.132745950421556,13.92838827718412,10.295630140987,36.68609537914023,15.132745950421556,4.96471920610125,303.4005999999936,29.193800000008196,60.680119999998716,1
88,29,103.73626830562259,198.22462006521792,124.80785231707178,116.70903992407786,70.2353187506115,68.59300255857006,39.044490885254014,23.021728866442675,262.65505024604056,4934.051400000055,43.991399999998976,170.13970344827774,1
90,16,65.51331906828398,341.97368319799114,224.11604137142882,205.9368835347374,152.42703172337903,60.53924347066124,77.02195650906,33.421067755006106,135.76593888057167,1877.4397000000463,59.99904999998398,117.3399812500029,1
104,26,96.49934627965457,326.67108840544796,222.6858774148015,163.682619724881,124.61540835707277,111.68258592994702,58.64938356948127,26.671817536138445,219.15538062287928,12829.697700000019,29.059249999991152,493.4499115384623,1
104,36,129.61068824002658,294.8219801846531,277.24537868105216,50.24937810560445,48.75448697299562,45.34313619501854,36.31233617225092,12.277350344478641,188.35842375480797,9548.279500000004,42.65249999999651,265.2299861111112,1
95,13,56.88865803962798,379.67617781472677,226.77080940897133,150.05332385522155,116.1077086157504,87.55569655939013,93.1915859881348,66.73080248281148,58.15894226364232,915.4348999999929,51.991399999998976,70.41806923076868,1
63,11,48.54868197390444,385.8108344772085,214.05840324546944,70.8801805866774,32.0624390837628,26.92582403567252,72.82522061340934,15.652475842498529,87.53716298842048,3398.583099999989,167.31420000002254,308.962099999999,1
51,11,98.0758963348383,333.384162791216,94.79451460923254,77.82673062643708,56.36488268416781,33.24154027718932,60.74994878139816,15.811388300841896,6.5917681819634275,3406.0320000000065,77.99719999998342,309.6392727272733,1
45,14,23.824260582895405,199.06029237394384,118.71394189394942,78.24321056807422,47.80167361086848,32.7566787083184,41.27477441940914,12.809574553835073,8.98966969741974,1467.0683999999892,68.37104999998701,104.79059999999923,1
7,1,0,70.21395872616783,0,0,0,0,70.21395872616783,70.21395872616783,0.4153969836740829,308.2674999999581,308.2674999999581,308.2674999999581,1
47,13,29.05460409907715,198.90952717253137,114.10959644131601,68.4470598345904,65.03076195155643,52.32590180780452,49.530392581593546,29.206163733020468,51.70762354680985,583.8586999999825,31.990300000004936,44.912207692306346,1
63,17,145.4742348282258,391.21605284037105,117.5457357797381,74.33034373659252,60.03332407921454,31.78049716414141,47.745138840823465,11.40175425099138,49.9107113676109,2065.566300000006,26.40559999999823,121.50390000000034,1
62,17,103.79948539601936,479.5518741491894,92.57429448826494,69.0,35.608987629529715,23.259406699226016,49.26429735081549,11.40175425099138,31.55011010087591,1606.7243000000017,49.08860000001732,94.51319411764716,1
74,14,145.49147701233161,1069.5629948722049,215.92822881689185,135.0148140020198,69.9714227381436,34.0,118.54239874435237,22.19134780927371,49.47311308647126,823.6599999999744,32.008700000005774,58.83285714285531,1
13,8,84.28940686250037,36.89173349139343,36.069377593742864,22.47220505424423,12.165525060596439,11.661903789690601,18.42271105283174,11.913714425143521,17.99017842320902,1571.7135000000126,56.005650000006426,196.46418750000157,1
100,25,153.43494882292202,238.29603437741048,236.31546711969574,201.71762441591463,120.70211265756701,65.5133574166368,52.44755627463902,23.853720883753127,212.3132087004047,1632.3246999999974,36.96980000002077,65.2929879999999,1
65,25,179.04912001406353,166.67633305301626,77.0,45.12205669071391,43.56604182158393,39.824615503479755,31.905367053544552,23.08679276123039,115.40505745007209,7548.325100000016,48.46940000000177,301.93300400000066,1
99,28,100.95842903414687,397.54873915030845,155.24174696260025,88.09086218218096,86.7294644281861,72.89718787443039,44.157204384515424,14.973023274772176,182.9619833765207,2853.29939999996,46.10054999997374,101.90354999999856,1
107,17,35.47533202821002,759.4208319502435,372.93699199730776,120.59850745345068,105.01904589168576,99.02019995940222,107.7267901151053,43.60045871318328,121.45086617806058,1774.9867000000086,60.13969999999972,104.41098235294169,1
54,11,68.07041224982464,936.9589105184923,249.5956730394179,127.06297651164952,28.160255680657446,23.430749027719962,131.03403273888355,23.021728866442675,40.34772049672844,2509.6645000000135,36.2607999999891,228.15131818181942,1
3,2,29.357753542791272,18.35755975068582,1.0,0,0,0,9.67877987534291,9.67877987534291,0.36391267143702544,338.58720000000903,169.29360000000452,169.29360000000452,1
68,24,118.47420361007437,115.69356075426151,94.81033698917012,88.75246475450696,85.0,73.10950690573696,36.79792015531234,21.980381593972904,126.48940914539845,6770.226200000034,33.5625,282.09275833333476,1
38,10,35.19060150408934,197.3068675946177,143.1258187749506,45.0111097397076,36.235341863986875,24.596747752497688,50.032571968417436,22.121815228443094,48.56489627235292,6673.471600000048,50.20370000001276,667.3471600000048,1
38,20,100.4914770123316,72.20110802473879,49.193495504995376,47.16990566028302,36.68787265568828,34.828149534535996,21.276810657166344,11.180339887498949,20.587451510476086,2364.855899999966,50.30229999998119,118.2427949999983,1
66,23,121.9543629370514,269.0724809414742,167.547008329006,106.85036265731624,56.92099788303083,41.88078318274385,38.91135566053457,12.36931687685298,33.08410503620009,2350.0775999999605,36.00250000000233,102.17728695652002,1
49,14,157.38013505195957,296.73051747334654,214.74170531128786,166.19265928433782,47.92702786528704,26.1725046566048,63.116780253462295,21.70951831503553,43.81337674000803,2810.9966999999597,49.78434999997262,200.7854785714257,1
60,12,42.815389210868375,296.2853354454115,245.50560075077718,142.2708684165525,100.89598604503551,48.84669896727925,78.22349774148681,29.31434187279236,22.49389390603994,960.8293999999878,32.19894999996177,80.06911666666565,1
79,22,163.49563861824498,308.7588055424493,196.30843079195554,97.02061636580135,77.1621668954417,44.598206241955516,45.994978701196175,22.236102527122114,74.44151320928994,8810.289700000023,63.005850000015926,400.4677136363647,1
14,2,10.523302104140875,144.01388821915754,35.510561809129406,0,0,0,89.76222501414347,89.76222501414347,3.031903165956168,208.1083000000217,104.05415000001085,104.05415000001085,1
47,7,43.122122552714636,959.3800081302508,60.00833275470999,21.213203435596427,13.152946437965905,12.206555615733702,155.20572142696966,13.152946437965905,8.113400458406124,606.2926999999909,66.12179999996442,86.61324285714156,1
80,25,150.94539590092288,226.13491548188662,196.16319736382766,148.47558721890948,59.20304046246274,50.44799302251776,40.55067277373479,12.649110640673518,23.12791665198117,27896.11229999998,40.538100000005215,1115.8444919999993,1
43,11,35.148672657191945,293.86051112730337,122.65398485169571,46.486557196677836,37.64306044943742,33.24154027718932,59.01198708236971,26.248809496813376,39.99895972980204,5625.534500000009,60.35849999997299,511.4122272727281,1
62,12,119.6871816391937,630.0293643950256,55.08175741568164,43.382023926967726,13.0,12.36931687685298,67.89833293892883,11.442519899109287,27.23509583606357,935.0922000000137,65.99414999998407,77.92435000000114,1
61,26,50.640549432156824,157.2895419282541,96.20810776644555,68.59300255857006,58.82176467941097,58.309518948453004,29.645855159658613,11.090169943749475,167.7427244585031,994.8594999999623,28.35600000002887,38.26382692307547,1
87,28,77.00538320808349,140.089257261219,127.88275880665071,117.72000679578642,87.92041856133307,78.39005038906404,41.17250844066215,22.578836243810663,165.67932898761634,11778.50959999999,36.99849999998696,420.6610571428568,1
145,34,168.6120079291628,734.000681198594,189.52836199366047,163.19620093617377,130.73637596323374,91.0494371207203,61.591529519673195,12.347744573369052,245.7929442113242,2864.27429999999,43.791049999999814,84.24336176470558,1
56,22,59.67639313745001,172.30786401090347,122.44182292011173,121.03718436910205,42.2965719651132,41.88078318274385,33.58156085791047,12.384758320075075,79.69230715823336,4764.191500000015,39.381750000000466,216.5541590909098,1
62,18,28.61045966596522,196.82479518597245,147.0,105.30906893520614,91.0823802938856,57.87054518492115,45.51304020553648,16.148529270389176,100.51959359001788,1326.3575999999885,38.14995000002091,73.68653333333269,1
66,7,36.86989764584401,720.7107602915333,334.07334524023315,64.07027391856539,48.0,11.180339887498949,170.5267421686185,48.0,13.011345587696383,897.006400000013,116.9034999999567,128.14377142857327,1
85,15,97.1394959491781,647.6557727682198,184.74035834110532,180.96684779262748,67.60177512462228,48.25971404805462,86.95477966777761,17.69180601295413,240.24833526724592,1945.0295000000042,48.00390000001062,129.66863333333362,1
17,8,10.907661795498123,61.00819617067857,39.45883931389772,25.495097567963924,25.317977802344327,14.866068747318506,25.44892989737283,20.092023274831416,4.021663990570531,616.9204000000027,27.495349999982864,77.11505000000034,1
31,7,34.5085229876684,149.81655449248592,102.45974819410792,90.13878188659973,58.249463516842795,11.045361017187261,60.45003080230488,58.249463516842795,9.43465796992201,476.63809999998193,41.07480000000214,68.09115714285456,1
25,4,177.27368900609366,209.00239233080563,44.14748010928823,21.02379604162864,11.0,0,71.29341712043063,32.585638075458434,3.54214219885074,813.6525000000256,218.94774999999208,203.4131250000064,1
50,8,122.18263176720482,714.8881031322314,118.68024266911489,77.6659513557904,38.01315561749642,11.40175425099138,123.70798748490027,24.707454934243902,38.25208669379935,1917.910600000003,84.67785000000731,239.73882500000036,1
24,12,41.185925165709655,69.3757882838098,57.0087712549569,24.331050121192877,23.021728866442675,22.20360331117452,22.611837238793708,17.286460094013748,19.79990252558129,1037.053899999999,46.5911999999953,86.42115833333325,1
64,22,32.64844084996981,144.90341610879986,142.9475428260311,87.66413177577246,70.0,52.839379254491625,38.50671118794064,26.208735089079276,20.371686628458388,1191.2528999999631,27.49930000002496,54.14785909090742,1
67,15,139.43478960309332,241.61539686038222,191.8879881597595,170.60187572239644,100.56838469419701,47.80167361086848,59.08297555638252,20.615528128088304,165.97672725528327,1277.640000000014,47.7158000000054,85.17600000000093,1
64,19,79.22579000947027,197.3119357768303,111.50336317797773,79.30952023559341,72.11102550927978,66.64082832618455,41.11875016965983,22.825424421026653,42.314307389292665,1937.2518000000273,39.13279999996303,101.96062105263302,1
126,26,116.66592392411233,663.8109670681857,371.44178547923224,232.01939574095957,180.13605968822566,136.69308687713507,82.01736835647381,21.91579516429089,91.9602100351064,1782.6502000000328,35.779950000025565,68.5634692307705,1
90,13,34.04632089072742,744.3554258551488,293.97278785629123,149.37536610833797,89.80534505250787,86.00581375697809,116.73591665832893,31.622776601683793,91.10400321184454,1603.5295000000042,39.92209999996703,123.3484230769234,1
